Pos size,Gene,2394 - mean - Gluc,2394 - var - Gluc,2394 - sd - Gluc,2394 - se - Gluc,2394 - Total - Gluc,2394 - Blank - Gluc,2394 - Not Blank - Gluc,2394 - Blank Removed - Gluc,mean.2394.PennG,2394 - var - PennG,2394 - sd - PennG,2394 - se - PennG,2394 - Total - PennG,2394 - Blank - PennG,2394 - Not Blank - PennG,2394 - Blank Removed - PennG,Value,Df,TDIST,p-value,Significance,Common Name,TIMS-CATEGORY,What to do/What they are,gene,M,locus,Sig
371,SP_2042,,,,,,,,,,,,,,,,,,,,,,ribonuclease P protein component,TRANSCRIPTION AND TRANSLATION,ESSENTIAL,rnpA,,SP_2042,FALSE
131,SP_2043,1.01,0,0.05,0.04,2,0,2,0,1.01,0,0.01,0,2,0,2,0,0.01,2,0.201,0.85925,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2043,FALSE
1190,SP_2044,,,,,,,,,,,,,,,,,,,,,,acetate kinase,CARBOHYDRATE METABOLISM,LIKELYESSENTIAL,,,SP_2044,FALSE
953,SP_2045,1.03,0.01,0.08,0.02,29,0,29,0,1.14,0.01,0.11,0.02,29,0,29,0,-0.11,56,4.49,0.00004,,conserved hypothetical protein,UNKNOWN,VIVO,,,SP_2045,FALSE
594,SP_2046,1.02,0,0.05,0.01,19,0,19,0,1.08,0,0.06,0.01,19,0,19,0,-0.06,36,3.345,0.00193,,"conserved domain protein, authentic frameshift",UNKNOWN,NO-PHENOTYPE,,,SP_2046,FALSE
413,SP_2047,1.02,0,0.06,0.02,9,0,9,0,1.03,0.01,0.07,0.02,9,0,9,0,-0.01,16,0.311,0.75971,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,,,SP_2047,FALSE
461,SP_2048,1.03,0.01,0.07,0.02,18,0,18,0,1.05,0.01,0.07,0.02,18,0,18,0,-0.02,34,0.739,0.46496,,conserved hypothetical protein,TRANSPORT,NO-PHENOTYPE,,,SP_2048,FALSE
260,SP_2049,0.99,0.01,0.07,0.02,9,0,9,0,1.01,0,0.05,0.02,9,0,9,0,-0.02,16,0.66,0.51851,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2049,FALSE
404,SP_2050,1.04,0.01,0.08,0.02,18,0,18,0,1.06,0.01,0.11,0.03,18,0,18,0,-0.02,34,0.643,0.52435,,competence protein CglD,TRANSPORT,NO-PHENOTYPE,,,SP_2050,FALSE
326,SP_2051,1.02,0,0.03,0.02,2,0,2,0,1.1,0,0.01,0.01,2,0,2,0,-0.08,2,3.751,0.0643,,competence protein CglC,TRANSPORT,NO-PHENOTYPE,,,SP_2051,FALSE
872,SP_2052,0.99,0.01,0.09,0.02,37,0,37,0,1.04,0.01,0.09,0.02,37,0,37,0,-0.05,72,2.235,0.02854,,competence protein CglB,TRANSPORT,NO-PHENOTYPE,,,SP_2052,FALSE
941,SP_2053,1.03,0.01,0.11,0.02,31,0,31,0,1.06,0.01,0.11,0.02,32,0,32,0,-0.03,61,1.183,0.24148,,competence protein CglA,TRANSPORT,NO-PHENOTYPE,,,SP_2053,FALSE
1058,SP_2055,1.04,0.01,0.08,0.02,26,0,26,0,1.04,0.01,0.08,0.02,26,0,26,0,0,50,0.018,0.98564,,"alcohol dehydrogenase, zinc-containing",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,,,SP_2055,FALSE
1151,SP_2056,1.01,0.01,0.08,0.01,70,0,70,0,1.01,0.01,0.09,0.01,71,0,71,0,0,139,0.27,0.78745,,N-acetylglucosamine-6-phosphate deacetylase,CARBOHYDRATE METABOLISM,PHENOTYPED,,,SP_2056,FALSE
1142,SP_2058,0.98,0.01,0.07,0.01,26,0,26,0,1.04,0,0.06,0.01,26,0,26,0,-0.06,50,3.453,0.00114,,queuine tRNA-ribosyltransferase,TRANSCRIPTION AND TRANSLATION,PHENOTYPED,tgt,,SP_2058,FALSE
857,SP_2059,1,0.01,0.07,0.01,70,0,70,0,0.99,0.01,0.11,0.01,69,0,69,0,0.01,137,0.421,0.67428,,conserved hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_2059,FALSE
644,SP_2060,1.02,0.01,0.08,0.02,22,0,22,0,1.07,0.01,0.07,0.02,22,0,22,0,-0.04,42,1.765,0.08482,,pyrrolidone-carboxylate peptidase,AMINO ACID METABOLSIM,NO-PHENOTYPE,,,SP_2060,FALSE
359,SP_2061,0.99,0,0.06,0.01,18,0,18,0,1,0.01,0.08,0.02,18,0,18,0,0,34,0.074,0.94131,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2061,FALSE
425,SP_2062,1.01,0,0.07,0.02,10,0,10,0,0.99,0.01,0.07,0.02,10,0,10,0,0.02,18,0.528,0.60421,,"transcriptional regulator, MarR family",REGULATOR,NO-PHENOTYPE,,,SP_2062,FALSE
1112,SP_2063,1.01,0.01,0.08,0.01,43,0,43,0,1.01,0.01,0.1,0.02,43,0,43,0,0,84,0.148,0.88265,,LysM domain protein,CELL WALL METABOLISM,NO-PHENOTYPE,,,SP_2063,FALSE
620,SP_2064,1.01,0.01,0.1,0.02,32,0,32,0,1.07,0.01,0.09,0.02,31,0,31,0,-0.06,61,2.478,0.01598,,"hydrolase, haloacid dehalogenase-like family",UNKNOWN,PHENOTYPED,,,SP_2064,FALSE
1235,SP_2065,0.97,0.01,0.07,0.01,53,0,53,0,1.01,0.01,0.1,0.01,53,0,53,0,-0.04,104,2.54,0.01256,,MATE efflux family protein,TRANSPORT,PHENOTYPED,,,SP_2065,FALSE
1484,SP_2066,0.93,0.01,0.11,0.02,22,0,22,0,0.78,0.02,0.15,0.03,22,0,22,0,0.15,42,3.617,0.00079,,threonine synthase,AMINO ACID METABOLSIM,PHENOTYPED,,,SP_2066,FALSE
1277,SP_2067,0.99,0,0.06,0.02,10,0,10,0,1.05,0.01,0.07,0.02,10,0,10,0,-0.06,18,2.004,0.06034,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2067,FALSE
434,SP_2068,,,,,,,,,,,,,,,,,,,,,,cytidine/deoxycytidylate deaminase family protein,NUCLEOTIDE METABOLSIM,VIVO,,,SP_2068,FALSE
1460,SP_2069,1.07,0,0.01,0.01,2,0,2,0,1.04,0,0.04,0.03,2,0,2,0,0.02,2,0.868,0.47683,,glutamyl-tRNA synthetase,AMINO ACID METABOLSIM,ESSENTIAL,gltX,,SP_2069,FALSE
1349,SP_2070,,,,,,,,,,,,,,,,,,,,,,glucose-6-phosphate isomerase,CARBOHYDRATE METABOLISM,LIKELYESSENTIAL,pgi,,SP_2070,FALSE
179,SP_2071,,,,,,,,,,,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2071,FALSE
728,SP_2072,1.03,0.01,0.07,0.02,17,0,17,0,1.08,0.01,0.1,0.02,17,0,17,0,-0.05,32,1.595,0.12047,,"glutamine amidotransferase, class-I",AMINO ACID METABOLSIM,PHENOTYPED,,,SP_2072,FALSE
1766,SP_2073,1,0.01,0.09,0.01,87,0,87,0,1.04,0.01,0.09,0.01,84,0,84,0,-0.04,169,2.776,0.00613,,"ABC transporter, permease/ATP-binding protein",TRANSPORT,PHENOTYPED,,,SP_2073,FALSE
395,SP_2074,0.98,0,0.06,0.02,9,0,9,0,1.02,0,0.07,0.02,9,0,9,0,-0.04,16,1.483,0.15758,,"transposase, IS116/IS110/IS902 family, degenerate",,REMOVE,,M,SP_2074,FALSE
1694,SP_2075,1.02,0.01,0.08,0.01,52,0,52,0,1.01,0.01,0.09,0.01,52,0,52,0,0,102,0.232,0.81739,,"ABC transporter, permease/ATP-binding protein",TRANSPORT,PHENOTYPED,,,SP_2075,FALSE
2533,SP_2076,1.02,0.01,0.07,0.01,94,0,94,0,1.03,0.01,0.09,0.01,94,0,94,0,-0.01,186,0.676,0.49975,,"DNA mismatch repair protein HexA, authentic frameshift","DNA REPLICATION, REPAIR AND RECOMBINATION",PHENOTYPED,,,SP_2076,FALSE
446,SP_2077,1.01,0.01,0.11,0.02,31,0,31,0,1.08,0.01,0.09,0.02,28,0,28,0,-0.07,57,2.653,0.01032,,putative transcriptional repressor,REGULATOR,NO-PHENOTYPE,,,SP_2077,FALSE
1691,SP_2078,,,,,,,,,,,,,,,,,,,,,,arginyl-tRNA synthetase,TRANSCRIPTION AND TRANSLATION,ESSENTIAL,argS,,SP_2078,FALSE
389,SP_2079,,,,,,,,,,,,,,,,,,,,,,"IS1381, transposase OrfB",,REMOVE,,,SP_2079,FALSE
143,SP_2080,,,,,,,,,,,,,,,,,,,,,,"IS1381, transposase OrfA, truncation",,REMOVE,,,SP_2080,FALSE
461,SP_2081,0.98,0.01,0.1,0.02,15,0,15,0,1.04,0,0.06,0.02,15,0,15,0,-0.06,28,1.866,0.07259,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2081,FALSE
707,SP_2082,1.02,0,0.06,0.02,9,0,9,0,1.06,0,0.06,0.02,9,0,9,0,-0.03,16,1.161,0.26252,,response regulator,REGULATOR,NO-PHENOTYPE,,,SP_2082,FALSE
1331,SP_2083,1,0,0.06,0.01,36,0,36,0,1.03,0.01,0.08,0.01,36,0,36,0,-0.03,70,1.914,0.05971,,sensor histidine kinase PnpS,REGULATOR,NO-PHENOTYPE,,,SP_2083,FALSE
875,SP_2084,1.01,0.01,0.08,0.01,40,0,40,0,1.02,0.01,0.09,0.01,40,0,40,0,-0.01,78,0.59,0.55688,,"phosphate ABC transporter, phosphate-binding protein",TRANSPORT,VIVO,,,SP_2084,FALSE
863,SP_2085,1.01,0.01,0.07,0.01,56,0,56,0,1.03,0.02,0.13,0.02,57,0,57,0,-0.02,111,0.79,0.43098,,"phosphate ABC transporter, permease protein",TRANSPORT,VIVO,,,SP_2085,FALSE
815,SP_2086,1,0.01,0.08,0.01,81,0,81,0,1.02,0.01,0.1,0.01,79,0,79,0,-0.03,158,1.892,0.06037,,"phosphate ABC transporter, permease protein",TRANSPORT,NO-PHENOTYPE,,,SP_2086,FALSE
752,SP_2087,1.01,0.01,0.12,0.02,41,0,41,0,1.05,0.02,0.12,0.02,43,0,43,0,-0.04,82,1.358,0.17817,,"phosphate ABC transporter, ATP-binding protein",TRANSPORT,NO-PHENOTYPE,,,SP_2087,FALSE
650,SP_2088,1,0.01,0.09,0.01,36,0,36,0,1.01,0.01,0.1,0.02,36,0,36,0,0,70,0.148,0.88279,,phosphate transport system regulatory protein PhoU,REGULATOR,VIVO,,,SP_2088,FALSE
425,SP_2089,1.02,0.01,0.08,0.02,23,0,23,0,1.01,0.01,0.08,0.02,23,0,23,0,0.01,44,0.211,0.83384,,"transposase, IS1380-Spn1 related, truncation",,REMOVE,,,SP_2089,FALSE
440,SP_2090,1.02,0,0.06,0.01,20,0,20,0,1.03,0.01,0.07,0.02,20,0,20,0,-0.01,38,0.411,0.68337,,transcriptional regulator,REGULATOR,VIVO,,,SP_2090,FALSE
1016,SP_2091,,,,,,,,,,,,,,,,,,,,,,glycerol-3-phosphate dehydrogenase (NAD(P)+),CELL WALL METABOLISM,ESSENTIAL,gpsA,,SP_2091,FALSE
899,SP_2092,,,,,,,,,,,,,,,,,,,,,,UTP-glucose-1-phosphate uridylyltransferase,CARBOHYDRATE METABOLISM,LIKELYESSENTIAL,,,SP_2092,FALSE
968,SP_2093,1,0.01,0.09,0.01,71,0,71,0,1.08,0.01,0.1,0.01,70,0,70,0,-0.07,139,4.439,0.00002,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2093,FALSE
677,SP_2094,1.02,0,0.05,0.01,24,0,24,0,1.03,0,0.07,0.01,25,0,25,0,-0.01,47,0.842,0.40401,,conserved hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_2094,FALSE
539,SP_2095,1,0,0.06,0.01,20,0,20,0,1.03,0.01,0.08,0.02,20,0,20,0,-0.03,38,1.556,0.12791,,5-formyltetrahydrofolate cyclo-ligase family protein,VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,,,SP_2095,FALSE
1130,SP_2096,1.01,0,0.07,0.01,25,0,25,0,1.03,0.01,0.08,0.02,26,0,26,0,-0.02,49,0.995,0.3248,,"peptidase, M20/M25/M40 family",AMINO ACID METABOLSIM,NO-PHENOTYPE,,,SP_2096,FALSE
698,SP_2097,0.98,0,0.05,0.01,25,0,25,0,1.01,0.01,0.1,0.02,25,0,25,0,-0.03,48,1.415,0.16351,,"putative 2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase",AMINO ACID METABOLSIM,NO-PHENOTYPE,,,SP_2097,FALSE
911,SP_2098,1.01,0.01,0.1,0.01,48,0,48,0,1.05,0.02,0.12,0.02,49,0,49,0,-0.04,95,1.741,0.08496,,membrane protein,UNKNOWN,VIVO,,,SP_2098,FALSE
2465,SP_2099,1,0.01,0.08,0.01,152,0,152,0,1.11,0.01,0.1,0.01,152,0,152,0,-0.11,302,10.619,0,,penicillin-binding protein 1B,CELL WALL METABOLISM,PHENOTYPED,,,SP_2099,FALSE
1256,SP_2100,,,,,,,,,,,,,,,,,,,,,,tyrosyl-tRNA synthetase,AMINO ACID METABOLSIM,ESSENTIAL,,,SP_2100,FALSE
2063,SP_2101,1.01,0.01,0.07,0.01,136,0,136,0,1,0.01,0.11,0.01,136,0,136,0,0.01,270,1.144,0.25359,,"cation-transporting ATPase, EI-E2 family",TRANSPORT,PHENOTYPED,,,SP_2101,FALSE
311,SP_2102,1.01,0.01,0.08,0.02,26,0,26,0,1.04,0.01,0.09,0.02,26,0,26,0,-0.03,50,1.234,0.22294,,hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_2102,FALSE
848,SP_2103,1.01,0,0.06,0.01,27,0,27,0,1.01,0.01,0.09,0.02,27,0,27,0,0,52,0.186,0.8533,,rRNA (guanine-N1-)-methyltransferase,TRANSCRIPTION AND TRANSLATION,NO-PHENOTYPE,,,SP_2103,FALSE
206,SP_2104,0.99,0,0.07,0.01,23,0,23,0,1.03,0.01,0.09,0.02,23,0,23,0,-0.04,44,1.671,0.10185,,hypothetical protein,UNKNOWN,VIVO,,,SP_2104,FALSE
572,SP_2105,1.01,0.01,0.08,0.01,54,0,54,0,1.04,0.01,0.08,0.01,54,0,54,0,-0.03,106,1.933,0.05596,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2105,FALSE
2258,SP_2106,0.98,0.01,0.08,0.01,76,0,76,0,0.9,0.01,0.08,0.01,75,0,75,0,0.08,149,6.263,0,,glycogen phosphorylase family protein,CARBOHYDRATE METABOLISM,PHENOTYPED,,,SP_2106,FALSE
1271,SP_2108,0.99,0.01,0.1,0.01,74,0,74,0,1.06,0.01,0.11,0.01,74,0,74,0,-0.06,146,3.616,0.00041,,"maltose/maltodextrin ABC transporter, maltose/maltodextrin-binding protein",TRANSPORT,PHENOTYPED,,,SP_2108,FALSE
1307,SP_2109,1,0.01,0.09,0.01,72,0,72,0,1.03,0.01,0.11,0.01,72,0,72,0,-0.02,142,1.469,0.1441,,"maltodextrin ABC transporter, permease protein",TRANSPORT,PHENOTYPED,,,SP_2109,FALSE
842,SP_2110,1.01,0.01,0.08,0.01,58,0,58,0,1.05,0.01,0.09,0.01,58,0,58,0,-0.05,114,2.893,0.00457,,"maltodextrin ABC transporter, permease protein",TRANSPORT,PHENOTYPED,,,SP_2110,FALSE
800,SP_2111,1,0.01,0.07,0.01,43,0,43,0,1.02,0.01,0.08,0.01,42,0,42,0,-0.03,83,1.512,0.13446,,malA protein,CARBOHYDRATE METABOLISM,NO-PHENOTYPE,,,SP_2111,FALSE
986,SP_2112,0.98,0.01,0.07,0.01,42,0,42,0,1.03,0.01,0.09,0.01,43,0,43,0,-0.05,83,2.81,0.00618,,maltose operon transcriptional repressor,REGULATOR,PHENOTYPED,,,SP_2112,FALSE
941,SP_2113,1,0.01,0.08,0.02,16,0,16,0,0.96,0.01,0.09,0.02,16,0,16,0,0.04,30,1.367,0.18171,,conserved hypothetical protein,UNKNOWN,VIVO,,,SP_2113,FALSE
1763,SP_2114,,,,,,,,,,,,,,,,,,,,,,aspartyl-tRNA synthetase,AMINO ACID METABOLSIM,LIKELYESSENTIAL,aspS,,SP_2114,FALSE
230,SP_2115,0.99,0,0.05,0.02,9,0,9,0,0.98,0,0.05,0.02,9,0,9,0,0.02,16,0.771,0.45195,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2115,FALSE
641,SP_2116,0.98,0.01,0.08,0.01,35,0,35,0,1.05,0,0.07,0.01,35,0,35,0,-0.07,68,3.78,0.00033,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,,,SP_2116,FALSE
680,SP_2117,0.96,0.01,0.08,0.01,58,0,58,0,1.05,0.01,0.11,0.01,60,0,60,0,-0.08,116,5.023,0,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2117,FALSE
200,SP_2118,0.98,0.01,0.07,0.02,17,0,17,0,1.03,0,0.07,0.02,17,0,17,0,-0.05,32,1.888,0.06815,,hypothetical protein,UNKNOWN,VIVO,,,SP_2118,FALSE
215,SP_2119,0.95,0.01,0.11,0.04,7,0,7,0,1.17,0.02,0.14,0.05,7,0,7,0,-0.22,12,3.285,0.00651,,putative transcriptional regulator,REGULATOR,NO-PHENOTYPE,,,SP_2119,FALSE
467,SP_2120,1,0.02,0.16,0.02,43,0,43,0,1.06,0.01,0.1,0.02,43,0,43,0,-0.06,84,2.261,0.02636,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2120,FALSE
1289,SP_2121,0.93,0,0,0,2,0,2,0,0.86,0,0.03,0.02,2,0,2,0,0.07,2,2.886,0.102,,histidyl-tRNA synthetase,AMINO ACID METABOLSIM,ESSENTIAL,hisS,,SP_2121,FALSE
1247,SP_2122,1,0.01,0.08,0.01,66,0,66,0,1.04,0.01,0.1,0.01,66,0,66,0,-0.03,130,2.171,0.03175,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2122,FALSE
850,SP_2123,1.01,0.01,0.09,0.01,75,0,75,0,1.05,0.01,0.08,0.01,77,0,77,0,-0.04,150,2.931,0.0039,,"transcriptional regulator, authentic frameshift",REGULATOR,NO-PHENOTYPE,,,SP_2123,FALSE
134,SP_2124,0.98,0.01,0.09,0.04,5,0,5,0,1.08,0.01,0.09,0.04,5,0,5,0,-0.09,8,1.677,0.13212,,hypothetical protein,UNKNOWN,VIVO,,,SP_2124,FALSE
341,SP_2125,1.08,0.01,0.07,0.03,6,0,6,0,1.04,0.01,0.08,0.03,6,0,6,0,0.04,10,0.978,0.35106,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2125,FALSE
1703,SP_2126,1.03,0.01,0.1,0.01,73,0,73,0,1.07,0.02,0.12,0.01,74,0,74,0,-0.04,145,2.003,0.04705,,dihydroxy-acid dehydratase,AMINO ACID METABOLSIM,NO-PHENOTYPE,,,SP_2126,FALSE
932,SP_2127,1.01,0.01,0.09,0.01,42,0,42,0,1.06,0.01,0.09,0.01,42,0,42,0,-0.05,82,2.649,0.00969,,"transketolase, C-terminal subunit",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,,,SP_2127,FALSE
857,SP_2128,1.01,0.01,0.08,0.01,80,0,80,0,1.05,0.01,0.09,0.01,80,0,80,0,-0.04,158,3.167,0.00185,,"transketolase, N-terminal subunit",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,,,SP_2128,FALSE
1346,SP_2129,0.99,0.01,0.08,0.01,152,0,152,0,1.02,0.01,0.1,0.01,153,0,153,0,-0.03,303,2.862,0.0045,,"putative PTS system, IIC component",TRANSPORT,NO-PHENOTYPE,ulaA,,SP_2129,FALSE
284,SP_2130,1,0.01,0.09,0.01,39,0,39,0,1.04,0,0.07,0.01,39,0,39,0,-0.04,76,2.104,0.03872,,"putative PTS system, IIB component",TRANSPORT,NO-PHENOTYPE,,,SP_2130,FALSE
2030,SP_2131,1,0.01,0.1,0.01,198,1,197,0,1.01,0.01,0.1,0.01,196,0,196,0,-0.01,392,0.523,0.60162,,"transcriptional regulator, BglG family",REGULATOR,VIVO,,,SP_2131,FALSE
1007,SP_2132,1.01,0.01,0.1,0.01,73,0,73,0,1.06,0.01,0.1,0.01,74,0,74,0,-0.05,145,3.035,0.00285,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2132,FALSE
200,SP_2133,0.99,0.01,0.12,0.04,8,0,8,0,1.02,0,0.05,0.02,8,0,8,0,-0.04,14,0.826,0.42252,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,,,SP_2133,FALSE
182,SP_2134,,,,,,,,,0.71,0,0,0,1,0,1,0,,,,,,ribosomal protein L32,TRANSCRIPTION AND TRANSLATION,REMOVE,rpmF,,SP_2134,FALSE
149,SP_2135,0.94,0,0.05,0.03,4,0,4,0,1.05,0,0.02,0.01,4,0,4,0,-0.11,6,3.788,0.0091,,ribosomal protein L33,TRANSCRIPTION AND TRANSLATION,REMOVE,rpmG,,SP_2135,FALSE
1865,SP_2136,1.01,0.01,0.09,0.01,126,0,126,0,1.02,0.01,0.09,0.01,128,0,128,0,-0.01,252,0.926,0.35535,,choline binding protein PcpA,VARIOUS,NO-PHENOTYPE,,,SP_2136,FALSE
350,SP_2137,1.15,0,0,0,1,0,1,0,1.06,0,0.03,0.02,2,0,2,0,,,,,,"IS1381, transposase OrfA, internal deletion",,REMOVE,,,SP_2137,FALSE
389,SP_2138,,,,,,,,,,,,,,,,,,,,,,"IS1381, transposase OrfB",,REMOVE,,,SP_2138,FALSE
326,SP_2139,1.02,0.01,0.09,0.03,12,0,12,0,1.1,0,0.07,0.02,12,0,12,0,-0.08,22,2.537,0.01879,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2139,FALSE
209,SP_2140,1.01,0.01,0.07,0.01,26,0,26,0,1.01,0.01,0.07,0.01,26,0,26,0,0,50,0.003,0.99728,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2140,FALSE
1880,SP_2141,1.01,0.01,0.08,0.01,52,0,52,0,1.04,0.01,0.1,0.01,52,0,52,0,-0.04,102,2.124,0.0361,,glycosyl hydrolase-related protein,CELL WALL METABOLISM,VIVO,,,SP_2141,FALSE
869,SP_2142,1.02,0.01,0.08,0.01,41,0,41,0,1.05,0.01,0.1,0.02,42,0,42,0,-0.04,81,1.924,0.05787,,ROK family protein,CARBOHYDRATE METABOLISM,VIVO,,,SP_2142,FALSE
2660,SP_2143,1,0,0.06,0.01,113,0,113,0,1.03,0.01,0.07,0.01,114,0,114,0,-0.03,225,3.324,0.00104,,conserved hypothetical protein,CARBOHYDRATE METABOLISM,PHENOTYPED,,,SP_2143,FALSE
1280,SP_2144,1.02,0.01,0.09,0.01,45,0,45,0,1.07,0.01,0.09,0.01,45,0,45,0,-0.06,88,2.882,0.00497,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2144,FALSE
2084,SP_2145,1.01,0.01,0.09,0.01,101,0,101,0,1.02,0.01,0.11,0.01,102,1,101,0,-0.01,201,0.928,0.3547,,"antigen, cell wall surface anchor family",VARIOUS,NO-PHENOTYPE,,,SP_2145,FALSE
1679,SP_2146,0.98,0.01,0.08,0.01,48,0,48,0,0.98,0.01,0.1,0.02,48,0,48,0,0,94,0.148,0.88277,,conserved hypothetical protein,CARBOHYDRATE METABOLISM,NO-PHENOTYPE,,,SP_2146,FALSE
224,SP_2147,0.98,0.01,0.1,0.02,26,0,26,0,0.95,0,0.06,0.01,26,0,26,0,0.03,50,1.197,0.2371,,hypothetical protein,UNKNOWN,VIVO,,,SP_2147,FALSE
1229,SP_2148,1.02,0.01,0.08,0.01,38,0,38,0,1.01,0.01,0.12,0.02,38,0,38,0,0,74,0.055,0.95604,,arginine deiminase,AMINO ACID METABOLSIM,VIVO,,,SP_2148,FALSE
1016,SP_2150,1.01,0,0.07,0.01,43,0,43,0,1.02,0.01,0.09,0.01,43,0,43,0,-0.02,84,0.936,0.352,,ornithine carbamoyltransferase,AMINO ACID METABOLSIM,VIVO,,,SP_2150,FALSE
947,SP_2151,1,0.01,0.08,0.01,43,0,43,0,1.02,0.01,0.08,0.01,43,0,43,0,-0.02,84,1.09,0.27882,,carbamate kinase,NUCLEOTIDE METABOLSIM,PHENOTYPED,,,SP_2151,FALSE
1511,SP_2152,1.01,0.01,0.09,0.01,110,0,110,0,1.02,0.01,0.09,0.01,110,0,110,0,-0.01,218,0.883,0.3784,,conserved hypothetical protein,UNKNOWN,VIVO,,,SP_2152,FALSE
1331,SP_2153,0.99,0,0.07,0.01,65,0,65,0,1.01,0.01,0.1,0.01,65,0,65,0,-0.02,128,1.339,0.18289,,"peptidase, M20/M25/M40 family",UNKNOWN,NO-PHENOTYPE,,,SP_2153,FALSE
128,SP_2154,0.99,0,0.07,0.03,4,0,4,0,1.09,0,0.04,0.02,3,0,3,0,-0.09,5,2.287,0.07093,,"IS3-Spn1, hypothetical protein, truncation",,REMOVE,,,SP_2154,FALSE
529,SP_2155,1,0.01,0.08,0.01,35,0,35,0,1.03,0.01,0.09,0.01,35,0,35,0,-0.03,68,1.408,0.16372,,"immunoglobulin A1 protease, degenerate",VARIOUS,VIVO,,,SP_2155,FALSE
824,SP_2156,1.01,0.02,0.13,0.02,26,0,26,0,1.02,0.02,0.15,0.03,26,0,26,0,-0.02,50,0.441,0.66099,,SPFH domain/Band 7 family,UNKNOWN,NO-PHENOTYPE,,,SP_2156,FALSE
1151,SP_2157,1.01,0.01,0.1,0.01,96,0,96,0,1.04,0.01,0.1,0.01,96,0,96,0,-0.03,190,2.109,0.03622,,"alcohol dehydrogenase, iron-containing",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,,,SP_2157,FALSE
1766,SP_2158,0.99,0.01,0.08,0.01,165,0,165,0,1.03,0.01,0.1,0.01,166,0,166,0,-0.04,329,4.115,0.00005,,L-fucose isomerase,CARBOHYDRATE METABOLISM,NO-PHENOTYPE,fucI,,SP_2158,FALSE
3116,SP_2159,1,0.01,0.08,0,383,0,383,0,1.04,0.01,0.09,0,378,0,378,0,-0.04,759,6.478,0,,fucolectin-related protein,CARBOHYDRATE METABOLISM,NO-PHENOTYPE,,,SP_2159,FALSE
2294,SP_2160,0.99,0.01,0.09,0.01,283,0,283,0,1.06,0.01,0.09,0.01,284,0,284,0,-0.07,565,8.659,0,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_2160,FALSE
800,SP_2161,1.01,0.01,0.07,0.01,91,0,91,0,1.05,0,0.06,0.01,90,0,90,0,-0.04,179,4.074,0.00007,,"PTS system, IID component",TRANSPORT,NO-PHENOTYPE,,,SP_2161,FALSE
773,SP_2162,1,0.01,0.09,0.01,57,0,57,0,1.08,0.01,0.12,0.02,56,0,56,0,-0.08,111,3.827,0.00022,,"PTS system, IIC component",TRANSPORT,VIVO,,,SP_2162,FALSE
470,SP_2163,0.99,0.01,0.08,0.01,33,0,33,0,1.04,0.02,0.15,0.03,35,0,35,0,-0.05,66,1.79,0.07802,,"PTS system, IIB component",TRANSPORT,NO-PHENOTYPE,,,SP_2163,FALSE
431,SP_2164,0.99,0.01,0.08,0.01,45,0,45,0,1.04,0.01,0.08,0.01,45,0,45,0,-0.04,88,2.591,0.01122,,"PTS system, IIA component",TRANSPORT,NO-PHENOTYPE,,,SP_2164,FALSE
443,SP_2165,1,0,0.06,0.01,56,0,56,0,1.05,0.01,0.08,0.01,58,0,58,0,-0.05,112,3.325,0.0012,,fucose operon FucU protein,CARBOHYDRATE METABOLISM,NO-PHENOTYPE,,,SP_2165,FALSE
