Gene,mean.Gluc,var.Gluc,sd.Gluc,se.Gluc,gene,Ins1,Blank.Gluc,Not.Blank.Gluc,Blank.Removed.Gluc,M,locus,mean.PennG,var.PennG,sd.PennG,se.PennG,gene.1,Is2,Blank.PennG,Not.Blank.PennG,Blank.Removed.PennG,M.1,Value,Df,TDIST,p.value,locus.19F,Common.Name,Sig
SPT_0685,1.010163801,0.005967721,0.077251026,0.008479402,,83,0,83,0,,SPT_0685,1.011102538,0.007837445,0.088529346,0.009897882,,80,0,80,0,,-0.001,161,0.072,0.94267,SPT_0685,DNA-binding response regulator,FALSE
SPT_0028,0.970487594,0.009460478,0.09726499,0.022925578,,18,0,18,0,,SPT_0028,0.972987345,0.011364996,0.106606734,0.025855931,,17,0,17,0,,-0.002,33,0.072,0.94277,SPT_0028,transcription regulator,FALSE
SPT_2013,0.985307956,0.009757086,0.098777962,0.011330609,nadC,76,1,75,0,,SPT_2013,0.984088743,0.011238613,0.106012327,0.012670897,nadC,70,0,70,0,,0.001,144,0.072,0.94292,SPT_2013,nicotinate-nucleotide diphosphorylase (carboxylating),FALSE
SPT_1815,1.000138661,0.007164076,0.084640863,0.005170264,,268,1,267,0,,SPT_1815,0.999592063,0.008390683,0.091600673,0.005648339,,263,0,263,0,,0.001,529,0.071,0.94312,SPT_1815,sucrose phosphorylase (Sucrose glucosyltransferase)(Glucosyltransferase-A) (GTF-A),FALSE
SPT_2062,0.985428339,0.008814016,0.093882993,0.010123664,,86,0,86,0,,SPT_2062,0.986397741,0.007283531,0.085343607,0.009202838,,86,0,86,0,,-0.001,170,0.071,0.9436,SPT_2062,hypothetical protein,FALSE
SPT_0915,0.90838266,0.024095157,0.155226148,0.054880731,,8,0,8,0,,SPT_0915,0.903108236,0.01950038,0.139643763,0.049371526,,8,0,8,0,,0.005,14,0.071,0.94405,SPT_0915,chlorohydrolase,FALSE
SPT_2252,0.985817336,0.006239908,0.078993086,0.008235599,,92,0,92,0,,SPT_2252,0.986733322,0.009534693,0.09764575,0.010180273,,92,0,92,0,,-0.001,182,0.07,0.94431,SPT_2252,TetR family transcriptional regulator,FALSE
SPT_1349,1.006051192,0.002680803,0.05177647,0.025888235,parC,4,0,4,0,,SPT_1349,1.008601669,0.002434752,0.049343209,0.024671604,parC,4,0,4,0,,-0.003,6,0.071,0.94546,SPT_1349,DNA topoisomerase IV subunit A,FALSE
SPT_1767,1.015023458,0.008819745,0.093913499,0.008399879,,125,1,124,0,,SPT_1767,1.014091071,0.014735011,0.121387853,0.01085726,,125,1,124,0,,0.001,248,0.068,0.9459,SPT_1767,type II restriction enzyme,FALSE
SPT_1173,0.885919013,0,0,0,eno,1,0,1,0,,SPT_1173,0.890306798,0.00533638,0.073050529,0.051654525,eno,2,0,2,0,,-0.004,1,0.085,0.94605,SPT_1173,phosphopyruvate hydratase,FALSE
SPT_0007,0.995760775,0.009102986,0.09540957,0.01087293,,77,0,77,0,,SPT_0007,0.994691225,0.010109222,0.100544626,0.01153326,,76,0,76,0,,0.001,151,0.067,0.94629,SPT_0007,phage replication protein,FALSE
SPT_1873,1.000179382,0.008608533,0.092782182,0.013679986,,46,0,46,0,,SPT_1873,1.001792514,0.018166026,0.134781402,0.019659888,,47,0,47,0,,-0.002,91,0.067,0.94645,SPT_1873,hypothetical protein,FALSE
SPT_0031,0.999765962,0.004981529,0.070579944,0.006470053,,119,0,119,0,,SPT_0031,0.999062133,0.008299421,0.091101159,0.008386541,,118,0,118,0,,0.001,235,0.066,0.94708,SPT_0031,Fic protein family,FALSE
SPT_1785,1.043412259,0.005923644,0.076965214,0.025655071,,9,0,9,0,,SPT_1785,1.045588309,0.003959397,0.062923739,0.019898233,,10,0,10,0,,-0.002,17,0.067,0.94735,SPT_1785,hypothetical protein,FALSE
SPT_0780,1.019574075,0.004786846,0.069187035,0.009415163,,54,0,54,0,,SPT_0780,1.018611335,0.006292809,0.079327225,0.011108033,,51,0,51,0,,0.001,103,0.066,0.94741,SPT_0780,transcriptional regulator,FALSE
SPT_0911,0.991736759,0.00847701,0.092070681,0.019198064,,23,0,23,0,,SPT_0911,0.99340439,0.005762252,0.075909497,0.01656481,,21,0,21,0,,-0.002,42,0.066,0.94788,SPT_0911,adaptor protein,FALSE
SPT_0140,0.991324144,0.005879385,0.076677146,0.009584643,sdaAB,64,0,64,0,,SPT_0140,0.990415048,0.006779608,0.082338376,0.010135154,sdaAB,66,0,66,0,,0.001,128,0.065,0.94814,SPT_0140,"L-serine dehydratase, iron-sulfur-dependent, beta subunit",FALSE
SPT_1311,1.024188374,0.01229849,0.110898559,0.017112019,,42,0,42,0,,SPT_1311,1.022626401,0.012061055,0.109822837,0.016747826,,43,0,43,0,,0.002,83,0.065,0.94814,SPT_1311,prophage maintenance system killer protein,FALSE
SPT_0886,1.025135,0.010286952,0.101424613,0.013093861,,60,1,59,0,,SPT_0886,1.026402479,0.012463274,0.111639035,0.014534164,,59,1,58,0,,-0.001,117,0.065,0.94845,SPT_0886,"spermidine/putrescine ABC transporter, ATP-binding protein",FALSE
SPT_0648,0.98729901,0.00438663,0.066231637,0.007973352,,69,0,69,0,,SPT_0648,0.986430902,0.007882243,0.088781999,0.010846447,,67,0,67,0,,0.001,134,0.064,0.94868,SPT_0648,uracil DNA glycosylase family protein,FALSE
SPT_1017,1.051957741,0.002249509,0.047428984,0.010111893,,22,0,22,0,,SPT_1017,1.053382398,0.00854825,0.092456747,0.019711845,,22,0,22,0,,-0.001,42,0.064,0.94903,SPT_1017,hypothetical protein,FALSE
SPT_2154,0.996932084,0.005415279,0.073588579,0.004841773,,231,0,231,0,,SPT_2154,0.997419139,0.007988701,0.089379534,0.005932328,,227,0,227,0,,0,456,0.064,0.94931,SPT_2154,N-acetyl-beta-D-glucosaminidase,FALSE
SPT_2190,0.982909456,0.007812478,0.088388223,0.006028027,,215,0,215,0,,SPT_2190,0.982273066,0.013876228,0.117797404,0.008052465,,214,2,212,0,,0.001,427,0.063,0.94958,SPT_2190,dltB protein,FALSE
SPT_0688,1.021525144,0.006491128,0.080567537,0.002597602,zmpB,962,1,961,0,,SPT_0688,1.02177209,0.008359,0.091427568,0.002967864,zmpB,949,0,949,0,,0,1909,0.063,0.95008,SPT_0688,"zinc metalloprotease ZmpB, putative",FALSE
SPT_1227,0.877567814,0.009021003,0.094978962,0.015407622,smpB,38,0,38,0,,SPT_1227,0.879065392,0.0133926,0.1157264,0.01829795,smpB,40,0,40,0,,-0.001,76,0.063,0.95025,SPT_1227,SsrA-binding protein,FALSE
SPT_0946,1.008358383,0.002629301,0.05127671,0.012436429,,17,0,17,0,,SPT_0946,1.006717707,0.010784084,0.103846445,0.023824008,,19,0,19,0,,0.002,34,0.061,0.95168,SPT_0946,hypothetical protein,FALSE
SPT_1760,0.99283348,0.007371601,0.085858026,0.015943435,,29,0,29,0,,SPT_1760,0.991525747,0.006418369,0.080114721,0.01487693,,29,0,29,0,,0.001,56,0.06,0.95239,SPT_1760,hypothetical protein,FALSE
SPT_0518,1.003052768,0.007986423,0.089366787,0.005117127,lacG1,305,0,305,0,,SPT_0518,1.003477299,0.007857346,0.088641673,0.005092331,lacG1,303,0,303,0,,0,606,0.059,0.95313,SPT_0518,6-phospho-beta-galactosidase,FALSE
SPT_0294,0.974595521,0.00899226,0.09482753,0.008191851,,134,0,134,0,,SPT_0294,0.97535723,0.012975041,0.113908037,0.010029043,,129,1,128,0,,-0.001,261,0.059,0.95314,SPT_0294,DeoR family transcriptional regulator,FALSE
SPT_0330,1.013364418,0.008158127,0.090322351,0.009266878,,95,0,95,0,,SPT_0330,1.012578336,0.009082586,0.095302602,0.009829713,,94,0,94,0,,0.001,187,0.058,0.95366,SPT_0330,"alcohol dehydrogenase, propanol-preferring",FALSE
SPT_1871,0.981475005,0.017632616,0.132787862,0.014575361,,83,1,82,0,,SPT_1871,0.980356007,0.014429001,0.120120777,0.013265121,,82,0,82,0,,0.001,163,0.057,0.95479,SPT_1871,hypothetical protein,FALSE
SPT_1421,1.004695959,0.005534942,0.074397188,0.013583006,,30,0,30,0,,SPT_1421,1.003388838,0.010181436,0.100903104,0.018737236,,29,0,29,0,,0.001,57,0.056,0.95516,SPT_1421,oxygen-sensitive ribonucleoside-triphosphate reductase,FALSE
SPT_0682,1.024106424,0.008586603,0.092663927,0.008355225,,123,0,123,0,,SPT_0682,1.024801632,0.010749333,0.103678991,0.00934842,,123,0,123,0,,-0.001,244,0.055,0.95583,SPT_0682,cytochrome c-type biogenesis protein CcdA,FALSE
SPT_2195,1.004679021,0.006539623,0.080867936,0.00530924,,232,0,232,0,,SPT_2195,1.005126713,0.00880607,0.093840662,0.00621475,,228,1,227,0,,0,458,0.055,0.95634,SPT_2195,pseudo,FALSE
SPT_1223,1.024123584,0.005831904,0.076366905,0.009063084,,71,0,71,0,,SPT_1223,1.024911677,0.008879305,0.094230064,0.011183051,,71,0,71,0,,-0.001,140,0.055,0.95642,SPT_1223,O-methyltransferase family protein,FALSE
SPT_1924,1.009314126,0.005503962,0.074188692,0.008143267,,83,0,83,0,,SPT_1924,1.008688158,0.0055228,0.07431554,0.008206779,,82,0,82,0,,0.001,163,0.054,0.95689,SPT_1924,hypothetical protein,FALSE
SPT_1541,1.018440693,0.00713547,0.084471709,0.008621358,,96,0,96,0,,SPT_1541,1.019129983,0.008853824,0.094094763,0.009603507,,96,0,96,0,,-0.001,190,0.053,0.95746,SPT_1541,hypothetical protein,FALSE
SPT_1317,0.999078286,0.004892949,0.069949617,0.010667217,,43,0,43,0,,SPT_1317,0.99991398,0.005849172,0.07647988,0.011663072,,43,0,43,0,,-0.001,84,0.053,0.95796,SPT_1317,hypothetical protein,FALSE
SPT_1394,0.975799251,0.008758663,0.09358773,0.019103515,,24,0,24,0,,SPT_1394,0.974198891,0.013300858,0.115329348,0.023541504,,24,0,24,0,,0.002,46,0.053,0.95813,SPT_1394,phosphoglycolate phosphatase,FALSE
SPT_0254,0.985876556,0.005241429,0.072397714,0.007168442,,102,0,102,0,,SPT_0254,0.98641508,0.005675608,0.075336628,0.007533663,,100,0,100,0,,-0.001,200,0.052,0.95875,SPT_0254,phosphoribulokinase / Uridine kinase family,FALSE
SPT_1396,0.996353315,0.000336961,0.018356496,0.010598128,,3,0,3,0,,SPT_1396,0.994696889,0.002395541,0.048944268,0.028257987,,3,0,3,0,,0.002,4,0.055,0.95886,SPT_1396,RodA,FALSE
SPT_0301,0.990262243,0.007237247,0.085072011,0.005696843,gldA,223,0,223,0,,SPT_0301,0.989833776,0.009339829,0.09664279,0.00656054,gldA,217,0,217,0,,0,438,0.049,0.96069,SPT_0301,glycerol dehydrogenase,FALSE
SPT_1735,1.007185637,0.005431097,0.073695974,0.006565359,trpB,126,0,126,0,,SPT_1735,1.00765912,0.006171531,0.078559094,0.007054815,trpB,124,0,124,0,,0,248,0.049,0.96085,SPT_1735,tryptophan synthase subunit beta,FALSE
SPT_2175,0.995800703,0.008512023,0.092260628,0.007533049,,150,0,150,0,,SPT_2175,0.996412735,0.015409888,0.124136571,0.010135709,,150,1,149,0,,-0.001,298,0.048,0.96138,SPT_2175,phosphotransferase system sugar-specific EII component,FALSE
SPT_0218,0.993119607,0.006246176,0.079032756,0.006958446,,129,0,129,0,,SPT_0218,0.992605815,0.008341054,0.091329369,0.008104171,,127,0,127,0,,0.001,254,0.048,0.96167,SPT_0218,caax amino protease family,FALSE
SPT_2197,0.965022393,0.003745482,0.061200347,0.013047958,,22,0,22,0,,SPT_2197,0.963951235,0.007546899,0.086872891,0.018521363,,22,0,22,0,,0.001,42,0.047,0.96251,SPT_2197,hypothetical protein,FALSE
SPT_1434,1.037746386,0.00506118,0.07114197,0.019013491,,14,0,14,0,M,SPT_1434,1.038965622,0.004642177,0.068133525,0.019668454,,12,0,12,0,M,-0.001,24,0.045,0.96482,SPT_1434,transposase,FALSE
SPT_0879,0.973826205,0.014182285,0.119089398,0.017189074,phoU1,48,0,48,0,,SPT_0879,0.972718016,0.01729398,0.131506578,0.018597839,phoU1,50,0,50,0,,0.001,96,0.044,0.96519,SPT_0879,phosphate transport system regulatory protein PhoU,FALSE
SPT_0033,0.950855056,0.003126802,0.055917811,0.014437917,,15,0,15,0,,SPT_0033,0.952181888,0.010516125,0.10254816,0.026477821,,15,0,15,0,,-0.001,28,0.044,0.96522,SPT_0033,hypothetical protein,FALSE
SPT_0593,0.991513323,0.006160882,0.078491285,0.007256522,,117,0,117,0,,SPT_0593,0.991984238,0.00757478,0.087033214,0.008151407,,114,0,114,0,,0,229,0.043,0.96562,SPT_0593,"hemerythrin HHE cation binding domain subfamily, putative",FALSE
SPT_1762,1.014350983,0.00617672,0.078592109,0.009393554,,70,0,70,0,,SPT_1762,1.013704794,0.009269148,0.096276417,0.01167523,,68,0,68,0,,0.001,136,0.043,0.96567,SPT_1762,pseudo,FALSE
SPT_1298,1.015996042,0.009614481,0.098053462,0.017333567,,32,0,32,0,,SPT_1298,1.016979384,0.007364074,0.085814184,0.015169948,,32,0,32,0,,-0.001,62,0.043,0.96609,SPT_1298,hypothetical protein,FALSE
SPT_1433,0.956791635,0.007729347,0.087916706,0.033229392,,7,0,7,0,M,SPT_1433,0.958549194,0.003744997,0.061196382,0.023130058,,7,0,7,0,M,-0.002,12,0.043,0.96609,SPT_1433,transposase,FALSE
SPT_1803,1.015025235,0.008767223,0.09363345,0.013805499,treR,46,0,46,0,,SPT_1803,1.01589533,0.010305482,0.101515922,0.015304101,treR,44,0,44,0,,-0.001,88,0.042,0.96642,SPT_1803,trehalose operon transcriptional repressor,FALSE
SPT_0390,1.003202484,0.008043361,0.089684789,0.007747586,,134,0,134,0,,SPT_0390,1.003697864,0.010286721,0.101423473,0.008895427,,130,0,130,0,,0,262,0.042,0.96654,SPT_0390,hypothetical protein,FALSE
SPT_1778,1.011833236,0.008196016,0.09053185,0.007091002,,163,0,163,0,,SPT_1778,1.012275601,0.01180864,0.108667565,0.008434239,,166,0,166,0,,0,327,0.04,0.968,SPT_1778,ABC transporter membrane-spanning permease - choline transporter,FALSE
SPT_0626,1.000644423,0.005165001,0.071867944,0.006428064,,125,0,125,0,,SPT_0626,1.000262906,0.006561025,0.081000152,0.007244874,,125,0,125,0,,0,248,0.039,0.96861,SPT_0626,ABC transporter membrane-spanning permease - Pep export,FALSE
SPT_1415,1.02730794,0.010046589,0.100232675,0.008757369,,131,0,131,0,,SPT_1415,1.026826706,0.009689617,0.09843585,0.008911963,,122,0,122,0,,0,251,0.039,0.96931,SPT_1415,membrane-fusion protein,FALSE
SPT_2128,0.902523551,0.013276965,0.115225714,0.028806428,,16,0,16,0,,SPT_2128,0.904239004,0.019514048,0.13969269,0.036068498,,15,0,15,0,,-0.002,29,0.037,0.97061,SPT_2128,"transcriptional regulator, putative",FALSE
SPT_0167,0.918188467,0.013403327,0.115772737,0.019569164,gidA,35,0,35,0,,SPT_0167,0.919331333,0.021422508,0.146364297,0.02439405,gidA,36,0,36,0,,-0.001,69,0.037,0.97095,SPT_0167,tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA,FALSE
SPT_1926,0.990101827,0.005422436,0.073637195,0.004223383,,304,0,304,0,,SPT_1926,0.990328303,0.006614406,0.081329001,0.004679958,,302,0,302,0,,0,604,0.036,0.97135,SPT_1926,macrolide-efflux protein,FALSE
SPT_1751,1.003087107,0.007126485,0.084418509,0.006892742,,150,0,150,0,,SPT_1751,1.002720542,0.008439308,0.091865708,0.007709199,,142,1,141,0,,0,290,0.035,0.97175,SPT_1751,hypothetical protein,FALSE
SPT_0666,1.00497842,0.008473732,0.092052876,0.002659555,,1198,0,1198,0,,SPT_0666,1.004845251,0.008952378,0.094617007,0.002745118,,1188,1,1187,0,,0,2384,0.035,0.97221,SPT_0666,serine protease,FALSE
SPT_0820,1.007985952,0.004292314,0.065515755,0.017509822,,14,0,14,0,,SPT_0820,1.006916032,0.008752058,0.093552437,0.025002941,,14,0,14,0,,0.001,26,0.035,0.97231,SPT_0820,hypothetical protein,FALSE
SPT_0038,0.896417441,0.011267246,0.106147286,0.011006961,ychF,93,0,93,0,,SPT_0038,0.897005841,0.017059795,0.130613149,0.013844966,ychF,89,0,89,0,,-0.001,180,0.033,0.9735,SPT_0038,GTP-dependent nucleic acid-binding protein EngD,FALSE
SPT_0238,0.975033739,0.006484931,0.080529072,0.004412966,uvrA,333,0,333,0,,SPT_0238,0.975250761,0.007887042,0.088809018,0.004874028,uvrA,332,0,332,0,,0,663,0.033,0.97368,SPT_0238,excinuclease ABC subunit A,FALSE
SPT_0783,1.000040073,0.006718476,0.081966309,0.006830526,,144,0,144,0,,SPT_0783,1.000369656,0.007462297,0.086384588,0.007327045,,139,0,139,0,,0,281,0.033,0.97378,SPT_0783,"ABC transporter, ATP-binding protein",FALSE
SPT_2142,0.995769541,0.005173798,0.071929116,0.007992124,,81,0,81,0,,SPT_2142,0.996168368,0.006614267,0.081328146,0.009208599,,78,0,78,0,,0,157,0.033,0.97395,SPT_2142,"PTS system, IIB component, putative",FALSE
SPT_0101,0.99421268,0.004903725,0.070026606,0.009710943,,52,0,52,0,,SPT_0101,0.993741796,0.006122641,0.078247306,0.010850949,,52,0,52,0,,0,102,0.032,0.97427,SPT_0101,"PTS system, IIA component",FALSE
SPT_1939,0.889554003,0.017684557,0.132983297,0.054290204,,6,0,6,0,,SPT_1939,0.88685579,0.022420269,0.149733994,0.061128647,,6,0,6,0,,0.003,10,0.033,0.97432,SPT_1939,hypothetical protein,FALSE
SPT_0194,0.986065291,0.006197297,0.078722915,0.011735319,,45,0,45,0,,SPT_0194,0.986634063,0.00762387,0.087314776,0.013472962,,42,0,42,0,,-0.001,85,0.032,0.97468,SPT_0194,branched-chain amino acid transport protein AzlD,FALSE
SPT_2132,0.914847497,0.024313815,0.155928879,0.069733514,hisS,5,0,5,0,,SPT_2132,0.912451165,0.004240114,0.065116161,0.026583561,hisS,6,0,6,0,,0.002,9,0.032,0.97509,SPT_2132,histidyl-tRNA synthetase,FALSE
SPT_2182,0.975306051,0.007400276,0.086024859,0.006192205,,193,1,192,0,,SPT_2182,0.97495821,0.01660051,0.128842965,0.00932275,,191,3,188,0,,0,382,0.031,0.97522,SPT_2182,zinc-binding lipoprotein AdcA,FALSE
SPT_1753,1.006511083,0.007776024,0.088181767,0.039436085,,5,0,5,0,,SPT_1753,1.004526252,0.01164174,0.107896897,0.048252959,,5,0,5,0,,0.002,8,0.032,0.97537,SPT_1753,hypothetical protein,FALSE
SPT_1371,1.069341041,0.009353677,0.096714412,0.010138425,,91,0,91,0,,SPT_1371,1.068888771,0.011556904,0.10750304,0.011207967,,92,1,91,0,,0,181,0.03,0.97616,SPT_1371,purine nucleoside phosphorylase,FALSE
SPT_0339,0.976193937,0.005230373,0.07232132,0.012224534,,35,0,35,0,,SPT_0339,0.976754724,0.00793328,0.089068963,0.015504916,,33,0,33,0,,-0.001,66,0.028,0.97743,SPT_0339,hypothetical protein,FALSE
SPT_0976,1.015563344,0.008542824,0.092427399,0.026681492,,12,0,12,0,,SPT_0976,1.01430437,0.013749862,0.117259808,0.035355162,,11,0,11,0,,0.001,21,0.028,0.97759,SPT_0976,hypothetical protein,FALSE
SPT_0175,0.896854477,0.014446525,0.120193696,0.018329367,rimI,43,0,43,0,,SPT_0175,0.896195746,0.010730491,0.103588082,0.015797034,rimI,43,0,43,0,,0.001,84,0.027,0.97835,SPT_0175,ribosomal-protein-alanine acetyltransferase,FALSE
SPT_0253,0.590610935,0.055726654,0.236064936,0.042398514,nrdG,31,1,30,0,,SPT_0253,0.588919684,0.063207503,0.251411024,0.045901163,nrdG,30,5,25,0,,0.002,59,0.027,0.9785,SPT_0253,anaerobic ribonucleoside-triphosphate reductase activating protein,FALSE
SPT_1271,0.980086316,0.004381649,0.066194026,0.008691701,lspA,58,0,58,0,,SPT_1271,0.979687793,0.00921686,0.096004478,0.012498718,lspA,59,0,59,0,,0,115,0.026,0.97916,SPT_1271,signal peptidase II,FALSE
SPT_1848,0.815300103,0.009445953,0.097190292,0.012761711,,58,0,58,0,,SPT_1848,0.815778397,0.010583417,0.102875734,0.013626224,,57,0,57,0,,0,113,0.026,0.97961,SPT_1848,hypothetical protein,FALSE
SPT_1288,1.026382777,0.007948149,0.089152391,0.005672631,,247,0,247,0,,SPT_1288,1.02617042,0.01054346,0.10268135,0.006628053,,240,0,240,0,,0,485,0.024,0.98059,SPT_1288,"ABC-type antimicrobial peptide transport system, permease component",FALSE
SPT_2057,0.97054022,0.012755869,0.112941884,0.019369373,,34,0,34,0,,SPT_2057,0.971297699,0.01806274,0.134397692,0.024957025,,29,0,29,0,,-0.001,61,0.024,0.98095,SPT_2057,MarR family transcriptional regulator,FALSE
SPT_1607,1.028774558,0.005911371,0.076885443,0.009189568,,70,0,70,0,,SPT_1607,1.028414227,0.010072282,0.100360758,0.011995405,,70,0,70,0,,0,138,0.024,0.98101,SPT_1607,hypothetical protein,FALSE
SPT_1376,0.899567733,0.115067782,0.339216423,0.151702196,,5,1,4,0,,SPT_1376,0.89395753,0.12208763,0.349410404,0.174705202,,4,1,3,0,,0.006,7,0.024,0.98133,SPT_1376,bifunctional protein FolD,FALSE
SPT_0303,1.001742499,0.012225324,0.110568185,0.008042652,,189,1,188,0,,SPT_0303,1.002001114,0.011019078,0.104971798,0.007635575,,189,0,189,0,,0,376,0.023,0.98141,SPT_0303,hypothetical protein,FALSE
SPT_0564,1.000563946,0.004846321,0.069615525,0.011147405,,39,0,39,0,,SPT_0564,1.000968998,0.0073708,0.085853362,0.013574608,,40,0,40,0,,0,77,0.023,0.98166,SPT_0564,bacteriocin-type signal sequence domain protein,FALSE
SPT_0344,1.004838395,0.007184373,0.084760682,0.00706339,,144,0,144,0,,SPT_0344,1.004612165,0.007392145,0.085977585,0.007318898,,138,0,138,0,,0,280,0.022,0.98227,SPT_0344,Rep protein,FALSE
SPT_1495,0.985759624,0.007469357,0.086425441,0.007580013,,130,0,130,0,,SPT_1495,0.985531602,0.007930591,0.089053864,0.007810541,,130,0,130,0,,0,258,0.021,0.9833,SPT_1495,"ABC transporter, ATP-binding protein",FALSE
SPT_0500,1.00883405,0.008252384,0.090842635,0.005612277,,262,1,261,0,,SPT_0500,1.008658436,0.010339777,0.101684695,0.00631838,,259,1,258,0,,0,519,0.021,0.98343,SPT_0500,"transcriptional regulator, putative",FALSE
SPT_0595,0.986994019,0.01149479,0.107213757,0.018387008,,34,0,34,0,,SPT_0595,0.987472649,0.007410507,0.0860843,0.014763336,,34,0,34,0,,0,66,0.02,0.98387,SPT_0595,superfamily II helicase,FALSE
SPT_2214,0.948928104,0.011559644,0.107515784,0.014240814,,57,0,57,0,,SPT_2214,0.948538358,0.010671733,0.103304079,0.01356449,,58,0,58,0,,0,113,0.02,0.98422,SPT_2214,transcriptional regulator CtsR,FALSE
SPT_0894,1.0054387,0.006878554,0.082937048,0.005364752,,239,0,239,0,,SPT_0894,1.00559928,0.008964173,0.094679315,0.006124296,,239,0,239,0,,0,476,0.02,0.98427,SPT_0894,hypothetical protein,FALSE
SPT_1292,1.019461591,0.005315117,0.072904849,0.010749234,,46,0,46,0,,SPT_1292,1.019140222,0.006787903,0.082388732,0.012281787,,45,0,45,0,,0,89,0.02,0.98433,SPT_1292,Putative metallopeptidase (SprT family),FALSE
SPT_0555,1.0118163,0.005581798,0.074711431,0.014378222,,27,0,27,0,,SPT_0555,1.012260028,0.009286288,0.096365389,0.017894603,,29,0,29,0,,0,54,0.019,0.98465,SPT_0555,HIT family protein,FALSE
SPT_0103,0.998846705,0.005302315,0.072816995,0.006267089,,135,0,135,0,,SPT_0103,0.999034943,0.007924216,0.089018068,0.007837604,,129,0,129,0,,0,262,0.019,0.98505,SPT_0103,aldose 1-epimerase,FALSE
SPT_1279,1.026529854,0.008187271,0.09048354,0.0074127,nspC,149,0,149,0,,SPT_1279,1.026322283,0.010269062,0.101336379,0.008444698,nspC,144,0,144,0,,0,291,0.018,0.98527,SPT_1279,carboxynorspermidine decarboxylase,FALSE
SPT_0962,0.989532085,0.004399942,0.066332059,0.0098882,dprA,45,0,45,0,,SPT_0962,0.989820255,0.006856715,0.082805282,0.012343883,dprA,45,0,45,0,,0,88,0.018,0.9855,SPT_0962,DNA protecting protein DprA,FALSE
SPT_2209,0.992843533,0.006516275,0.08072345,0.009321141,,75,0,75,0,,SPT_2209,0.992637157,0.005258214,0.072513545,0.008317874,,76,0,76,0,,0,149,0.017,0.98684,SPT_2209,hypothetical protein,FALSE
SPT_1133,0.994040678,0.004738771,0.068838735,0.014051648,pcrA,24,0,24,0,,SPT_1133,0.993747994,0.005257631,0.072509525,0.014220288,pcrA,26,0,26,0,,0,48,0.015,0.98838,SPT_1133,ATP-dependent DNA helicase PcrA,FALSE
SPT_1521,0.941004472,0.003958983,0.062920452,0.031460226,,4,0,4,0,,SPT_1521,0.941735459,0.006781832,0.082351878,0.041175939,,4,0,4,0,,-0.001,6,0.014,0.9892,SPT_1521,tRNA-Leu*,FALSE
SPT_1287,1.043611961,0.008900063,0.094340146,0.012606732,,56,0,56,0,,SPT_1287,1.043852745,0.008988524,0.094807827,0.013022857,,53,0,53,0,,0,107,0.013,0.98943,SPT_1287,integral membrane protein,FALSE
SPT_2162,0.996906101,0.008420255,0.091761946,0.008207438,arcC,125,0,125,0,,SPT_2162,0.996744217,0.010278527,0.101383071,0.009067978,arcC,125,0,125,0,,0,248,0.013,0.98945,SPT_2162,carbamate kinase,FALSE
SPT_0497,1.00208845,0.00759441,0.087145911,0.008385619,,108,0,108,0,,SPT_0497,1.002251875,0.009345829,0.096673829,0.009259673,,109,0,109,0,,0,215,0.013,0.98957,SPT_0497,DNA polymerase IV,FALSE
SPT_2127,0.979813367,0.005082372,0.07129076,0.010398826,,47,0,47,0,,SPT_2127,0.979618575,0.006666684,0.081649765,0.012171628,,45,0,45,0,,0,90,0.012,0.99032,SPT_2127,hypothetical protein,FALSE
