Pos size,Gene,mean-2394-Gluc_eII,var-2394-Gluc_eII,sd-2394-Gluc_eII,se-2394-Gluc_eII,gene,Total-2394-Gluc_eII,Blank-2394-Gluc_eII,Not Blank-2394-Gluc_eII,Blank Removed-2394-Gluc_eII,M,locus-2394,mean.2394.Vanc.eIV,var-2394-Vanc_eIV,sd-2394-Vanc_eIV,se-2394-Vanc_eIV,gene,Total-2394-Vanc_eIV,Blank-2394-Vanc_eIV,Not Blank-2394-Vanc_eIV,Blank Removed-2394-Vanc_eIV,M,Value,Df,TDIST,p-value,Significance,Common Name,TIMS-CATEGORY,What to do/What they are,Sig
190,SP_2018,0.1,0.1,X,X,,,,,M,,SP_2018,0.1,0.1,X,X,,,,,M,,,,,,,"transposase, IS3 family, degenerate",,REMOVE,FALSE
194,SP_2019,1.031,0.004,0.061,0.021,,8,0,8,0,,SP_2019,1.028149026,0.00891292,0.094408264,0.033378362,,8,0,8,0,,0.003,14,0.069,0.94586,,"ABC transporter, ATP-binding protein, truncation",TRANSPORT,NO-PHENOTYPE,FALSE
728,SP_2020,0.983,0.005,0.068,0.013,,27,0,27,0,,SP_2020,1.017813625,0.012041694,0.109734651,0.020377213,,29,0,29,0,,-0.035,54,1.454,0.15174,,"transcriptional regulator, GntR family",REGULATOR,PHENOTYPED,FALSE
1409,SP_2021,1,0.004,0.061,0.007,,76,0,76,0,,SP_2021,1.009548224,0.014008337,0.118356821,0.013488012,,77,0,77,0,,-0.01,151,0.634,0.52699,,"glycosyl hydrolase, family 1",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,FALSE
1295,SP_2022,1.005,0.005,0.069,0.007,,112,0,112,0,,SP_2022,1.018982973,0.020685728,0.143825338,0.013353847,,116,1,115,0,,-0.014,226,0.913,0.36226,,"PTS system, IIC component",TRANSPORT,NO-PHENOTYPE,FALSE
308,SP_2023,0.984,0.002,0.047,0.013,,13,0,13,0,,SP_2023,1.030466204,0.00566307,0.07525337,0.02087153,,13,0,13,0,,-0.046,24,1.876,0.07281,,"PTS system, IIB component",TRANSPORT,NO-PHENOTYPE,FALSE
326,SP_2024,0.971,0.007,0.084,0.019,,20,0,20,0,,SP_2024,0.99563879,0.007475878,0.086463159,0.018434007,,22,0,22,0,,-0.025,40,0.947,0.34957,,"PTS system, IIA component",TRANSPORT,NO-PHENOTYPE,FALSE
95,SP_2025,0.1,0.1,X,X,,,,,,,SP_2025,0.1,0.1,X,X,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
2651,SP_2026,0.963,0.005,0.072,0.006,,142,0,142,0,,SP_2026,0.86018419,0.014681848,0.121168678,0.010132634,,143,1,142,0,,0.103,283,8.749,0,,"alcohol dehydrogenase, iron-containing",CARBOHYDRATE METABOLISM,PHENOTYPED,FALSE
428,SP_2028,1.011,0.005,0.071,0.017,,18,0,18,0,,SP_2028,0.89908484,0.046639138,0.215960963,0.050902487,,18,0,18,0,,0.112,34,2.09,0.04421,,phosphotyrosine protein phosphatase,UNKNOWN,NO-PHENOTYPE,FALSE
299,SP_2029,1.018,0.006,0.075,0.015,yajC,24,0,24,0,,SP_2029,1.023048652,0.017314179,0.131583352,0.026859339,yajC,24,0,24,0,,-0.005,46,0.149,0.88242,,"preprotein translocase, YajC subunit",TRANSPORT,VIVO,FALSE
1091,SP_2031,1.02,0.005,0.067,0.007,,93,0,93,0,,SP_2031,1.060516224,0.011408965,0.106812758,0.011075967,,93,0,93,0,,-0.04,184,3.075,0.00243,,L-ascorbate 6-phosphate lactonase,VARIOUS METABOLISM AND BIOSYNTHESIS,VIVO,FALSE
1673,SP_2032,1.006,0.005,0.071,0.006,,158,0,158,0,,SP_2032,1.070361086,0.012269348,0.110767089,0.008756907,,160,0,160,0,,-0.065,316,6.221,0,,"transcriptional regulator, BglG family",REGULATOR,NO-PHENOTYPE,FALSE
683,SP_2033,1.013,0.005,0.068,0.008,araD,70,0,70,0,,SP_2033,1.09622437,0.013305668,0.115350196,0.013886532,araD,69,0,69,0,,-0.083,137,5.162,0,,putative L-ribulose 5-phosphate 4-epimerase AraD,CARBOHYDRATE METABOLISM,VIVO,FALSE
863,SP_2034,1.019,0.005,0.071,0.01,,55,0,55,0,,SP_2034,1.086881568,0.016115199,0.126945654,0.016963827,,56,0,56,0,,-0.068,109,3.493,0.00069,,putative hexulose-6-phosphate isomerase,CARBOHYDRATE METABOLISM,NO-PHENOTYPE,FALSE
665,SP_2035,1.006,0.007,0.085,0.012,ulaD,46,0,46,0,,SP_2035,1.037888609,0.00978499,0.098919106,0.014584827,ulaD,46,0,46,0,,-0.032,90,1.659,0.10057,,putative hexulose-6-phosphate synthase,CARBOHYDRATE METABOLISM,NO-PHENOTYPE,FALSE
485,SP_2036,1.003,0.004,0.067,0.013,,26,0,26,0,,SP_2036,1.086489086,0.009040083,0.095079352,0.01901587,,25,0,25,0,,-0.083,49,3.595,0.00075,,"PTS system, IIA component",TRANSPORT,VIVO,FALSE
281,SP_2037,1.024,0.005,0.072,0.015,,23,0,23,0,,SP_2037,1.098402312,0.008261826,0.090894586,0.018952831,,23,0,23,0,,-0.074,44,3.07,0.00366,,"PTS system, IIB component",TRANSPORT,NO-PHENOTYPE,FALSE
1457,SP_2038,0.98,0.006,0.078,0.007,ulaA,116,0,116,0,,SP_2038,1.043236192,0.014902792,0.122076993,0.01119078,ulaA,119,0,119,0,,-0.063,233,4.755,0,,"putative PTS system, membrane component",TRANSPORT,PHENOTYPED,FALSE
623,SP_2039,0.998,0.005,0.069,0.015,,20,0,20,0,,SP_2039,1.018211186,0.013980909,0.118240893,0.026439467,,20,0,20,0,,-0.02,38,0.659,0.51389,,conserved hypothetical protein,UNKNOWN,VIVO,FALSE
986,SP_2040,0.82,0.011,0.106,0.024,,20,0,20,0,,SP_2040,0.74013421,0.020056606,0.141621346,0.030904311,,21,0,21,0,,0.08,39,2.048,0.04738,,putative jag protein,UNKNOWN,CORE,FALSE
824,SP_2041,0.944,0.009,0.093,0.018,,26,0,26,0,,SP_2041,0.915381174,0.032960361,0.181549885,0.034939292,,27,0,27,0,,0.029,51,0.729,0.46913,,SpoIIIJ family protein,TRANSPORT,NO-PHENOTYPE,FALSE
371,SP_2042,0.1,0.1,X,X,rnpA,,,,,,SP_2042,0.1,0.1,X,X,rnpA,,,,,,,,,,,ribonuclease P protein component,TRANSCRIPTION AND TRANSLATION,ESSENTIAL,FALSE
131,SP_2043,0.908,0.001,0.031,0.022,,2,0,2,0,,SP_2043,0.958426867,0.031509618,0.177509487,0.10248515,,3,0,3,0,,-0.051,3,0.483,0.66225,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
1190,SP_2044,0.1,0.1,X,X,,,,,,,SP_2044,0.1,0.1,X,X,,,,,,,,,,,,acetate kinase,CARBOHYDRATE METABOLISM,LIKELYESSENTIAL,FALSE
953,SP_2045,1.008,0.006,0.076,0.013,,35,0,35,0,,SP_2045,1.096105533,0.009909094,0.099544432,0.01682608,,35,0,35,0,,-0.088,68,4.167,0.00009,,conserved hypothetical protein,UNKNOWN,VIVO,FALSE
594,SP_2046,1.034,0.003,0.055,0.011,,25,0,25,0,,SP_2046,1.08440351,0.00758053,0.087066242,0.017413248,,25,0,25,0,,-0.05,48,2.442,0.01834,,"conserved domain protein, authentic frameshift",UNKNOWN,NO-PHENOTYPE,FALSE
413,SP_2047,1.01,0.001,0.033,0.01,,11,0,11,0,,SP_2047,1.069702969,0.006852189,0.08277795,0.024958491,,11,0,11,0,,-0.06,20,2.214,0.03857,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,FALSE
461,SP_2048,1.015,0.002,0.047,0.01,,23,0,23,0,,SP_2048,1.090469252,0.011479071,0.107140427,0.022340323,,23,0,23,0,,-0.076,44,3.1,0.00337,,conserved hypothetical protein,TRANSPORT,NO-PHENOTYPE,FALSE
260,SP_2049,1.008,0.006,0.077,0.026,,9,0,9,0,,SP_2049,0.994604899,0.003847533,0.062028488,0.020676163,,9,0,9,0,,0.013,16,0.396,0.69732,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
404,SP_2050,1.018,0.003,0.055,0.012,,20,0,20,0,,SP_2050,1.042179085,0.005776478,0.076003143,0.01699482,,20,0,20,0,,-0.024,38,1.166,0.25098,,competence protein CglD,TRANSPORT,NO-PHENOTYPE,FALSE
326,SP_2051,1.041,0,0.013,0.009,,2,0,2,0,,SP_2051,1.069342848,0.003307363,0.057509676,0.040665482,,2,0,2,0,,-0.028,2,0.681,0.56617,,competence protein CglC,TRANSPORT,NO-PHENOTYPE,FALSE
872,SP_2052,0.985,0.01,0.099,0.015,,43,0,43,0,,SP_2052,1.047660825,0.01255938,0.112068639,0.017090307,,43,0,43,0,,-0.062,84,2.743,0.00743,,competence protein CglB,TRANSPORT,NO-PHENOTYPE,FALSE
941,SP_2053,1.014,0.01,0.1,0.017,,35,0,35,0,,SP_2053,1.036235787,0.016837052,0.129757667,0.021332029,,37,0,37,0,,-0.023,70,0.834,0.40735,,competence protein CglA,TRANSPORT,NO-PHENOTYPE,FALSE
371,SP_2054,0.961,0.006,0.076,0.016,,22,0,22,0,,SP_2054,0.994084109,0.019189283,0.138525387,0.02888454,,23,0,23,0,,-0.033,43,1.01,0.31837,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
1058,SP_2055,1.009,0.003,0.05,0.009,,33,0,33,0,,SP_2055,1.074534923,0.008788376,0.093746338,0.016319143,,33,0,33,0,,-0.065,64,3.532,0.00077,,"alcohol dehydrogenase, zinc-containing",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,FALSE
1151,SP_2056,1.005,0.006,0.075,0.008,,85,0,85,0,,SP_2056,1.043350163,0.015361135,0.123940047,0.013364799,,86,0,86,0,,-0.038,169,2.443,0.01558,,N-acetylglucosamine-6-phosphate deacetylase,CARBOHYDRATE METABOLISM,PHENOTYPED,FALSE
1142,SP_2058,0.977,0.005,0.073,0.013,tgt,31,0,31,0,,SP_2058,1.004461506,0.00587274,0.076633807,0.013991355,tgt,30,0,30,0,,-0.028,59,1.455,0.15089,,queuine tRNA-ribosyltransferase,TRANSCRIPTION AND TRANSLATION,PHENOTYPED,FALSE
857,SP_2059,0.982,0.005,0.069,0.008,,84,0,84,0,,SP_2059,1.024891319,0.013707098,0.117077315,0.012774182,,84,0,84,0,,-0.043,166,2.917,0.00402,,conserved hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
644,SP_2060,1.016,0.008,0.09,0.018,,26,0,26,0,,SP_2060,1.045167531,0.014076484,0.11864436,0.023268073,,26,0,26,0,,-0.029,50,0.987,0.32834,,pyrrolidone-carboxylate peptidase,AMINO ACID METABOLSIM,NO-PHENOTYPE,FALSE
359,SP_2061,0.949,0.006,0.076,0.017,,20,0,20,0,,SP_2061,0.988855365,0.007046905,0.083945844,0.018770861,,20,0,20,0,,-0.04,38,1.588,0.12056,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
425,SP_2062,0.995,0.005,0.073,0.021,,12,0,12,0,,SP_2062,1.003590961,0.008598835,0.092729904,0.026768818,,12,0,12,0,,-0.009,22,0.253,0.80237,,"transcriptional regulator, MarR family",REGULATOR,NO-PHENOTYPE,FALSE
1112,SP_2063,0.987,0.005,0.069,0.01,,47,0,47,0,,SP_2063,0.973434887,0.015690018,0.125259803,0.01827102,,47,0,47,0,,0.014,92,0.67,0.50474,,LysM domain protein,CELL WALL METABOLISM,NO-PHENOTYPE,FALSE
620,SP_2064,0.955,0.008,0.09,0.014,,40,0,40,0,,SP_2064,0.967950773,0.033500885,0.18303247,0.028939975,,40,1,39,0,,-0.013,78,0.389,0.69816,,"hydrolase, haloacid dehalogenase-like family",UNKNOWN,PHENOTYPED,FALSE
1235,SP_2065,0.971,0.005,0.074,0.009,,61,0,61,0,,SP_2065,0.92637683,0.029915955,0.172962293,0.022145552,,61,1,60,0,,0.044,120,1.836,0.06884,,MATE efflux family protein,TRANSPORT,PHENOTYPED,FALSE
1277,SP_2067,0.974,0.002,0.044,0.012,,13,0,13,0,,SP_2067,1.036648258,0.006323455,0.079520157,0.022054923,,13,0,13,0,,-0.063,24,2.499,0.0197,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
434,SP_2068,0.1,0.1,X,X,,,,,,,SP_2068,0.1,0.1,X,X,,,,,,,,,,,,cytidine/deoxycytidylate deaminase family protein,NUCLEOTIDE METABOLSIM,VIVO,FALSE
1460,SP_2069,0.991,0,0.02,0.014,gltX,2,0,2,0,,SP_2069,1.04975171,0.000994088,0.031529165,0.022294487,gltX,2,0,2,0,,-0.059,2,2.225,0.15602,,glutamyl-tRNA synthetase,AMINO ACID METABOLSIM,ESSENTIAL,FALSE
1349,SP_2070,0.1,0.1,X,X,pgi,,,,,,SP_2070,0.1,0.1,X,X,pgi,,,,,,,,,,,glucose-6-phosphate isomerase,CARBOHYDRATE METABOLISM,LIKELYESSENTIAL,FALSE
179,SP_2071,0.95,0,0,0,,1,0,1,0,,SP_2071,0.974851991,1.23E-32,1.11E-16,1.11E-16,,1,0,1,0,,-0.025,0,2.27E+14,#NUM!,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
728,SP_2072,1.029,0.003,0.055,0.012,,20,0,20,0,,SP_2072,1.086426437,0.008568384,0.092565566,0.02069829,,20,0,20,0,,-0.057,38,2.368,0.02306,,"glutamine amidotransferase, class-I",AMINO ACID METABOLSIM,PHENOTYPED,FALSE
1766,SP_2073,1.004,0.005,0.072,0.007,,101,0,101,0,,SP_2073,1.030750783,0.014033667,0.118463779,0.011787587,,101,0,101,0,,-0.027,200,1.965,0.05081,,"ABC transporter, permease/ATP-binding protein",TRANSPORT,PHENOTYPED,FALSE
395,SP_2074,0.979,0.01,0.101,0.032,,10,0,10,0,M,SP_2074,1.030880018,0.006408201,0.080051238,0.025314424,,10,0,10,0,M,-0.052,18,1.278,0.21757,,"transposase, IS116/IS110/IS902 family, degenerate",,REMOVE,FALSE
1694,SP_2075,1.017,0.004,0.065,0.008,,59,0,59,0,,SP_2075,0.999744976,0.008847131,0.094059188,0.012245463,,59,0,59,0,,0.017,116,1.161,0.24806,,"ABC transporter, permease/ATP-binding protein",TRANSPORT,PHENOTYPED,FALSE
2533,SP_2076,1.003,0.005,0.07,0.007,,109,0,109,0,,SP_2076,1.014409399,0.012013103,0.109604304,0.01045036,,110,0,110,0,,-0.011,217,0.883,0.37819,,"DNA mismatch repair protein HexA, authentic frameshift","DNA REPLICATION, REPAIR AND RECOMBINATION",PHENOTYPED,FALSE
446,SP_2077,0.997,0.004,0.066,0.011,,38,0,38,0,,SP_2077,0.965106592,0.017369443,0.131793182,0.021103799,,39,0,39,0,,0.032,75,1.346,0.18235,,putative transcriptional repressor,REGULATOR,NO-PHENOTYPE,FALSE
1691,SP_2078,0.1,0.1,X,X,argS,,,,,,SP_2078,0.1,0.1,X,X,argS,,,,,,,,,,,arginyl-tRNA synthetase,TRANSCRIPTION AND TRANSLATION,ESSENTIAL,FALSE
389,SP_2079,0.1,0.1,X,X,,,,,,,SP_2079,0.1,0.1,X,X,,,,,,,,,,,,"IS1381, transposase OrfB",,REMOVE,FALSE
143,SP_2080,0.1,0.1,X,X,,,,,,,SP_2080,0.1,0.1,X,X,,,,,,,,,,,,"IS1381, transposase OrfA, truncation",,REMOVE,FALSE
461,SP_2081,0.997,0.005,0.068,0.016,,18,0,18,0,,SP_2081,0.999188452,0.015500272,0.12450009,0.029344953,,18,0,18,0,,-0.002,34,0.052,0.9592,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
707,SP_2082,1.022,0.002,0.043,0.013,,11,0,11,0,,SP_2082,1.029587321,0.005387599,0.073400264,0.022131012,,11,0,11,0,,-0.007,20,0.287,0.7772,,response regulator,REGULATOR,NO-PHENOTYPE,FALSE
1331,SP_2083,1.015,0.003,0.052,0.008,,40,0,40,0,,SP_2083,1.021494502,0.007355161,0.085762236,0.0135602,,40,0,40,0,,-0.007,78,0.438,0.66276,,sensor histidine kinase PnpS,REGULATOR,NO-PHENOTYPE,FALSE
875,SP_2084,1.018,0.008,0.089,0.013,,48,0,48,0,,SP_2084,1.029081176,0.012692734,0.112662034,0.015932818,,50,0,50,0,,-0.012,96,0.567,0.57222,,"phosphate ABC transporter, phosphate-binding protein",TRANSPORT,VIVO,FALSE
863,SP_2085,0.999,0.004,0.064,0.008,,70,0,70,0,,SP_2085,1.025768669,0.011353011,0.106550509,0.012735222,,70,0,70,0,,-0.027,138,1.813,0.07205,,"phosphate ABC transporter, permease protein",TRANSPORT,VIVO,FALSE
815,SP_2086,1.005,0.003,0.059,0.006,,96,0,96,0,,SP_2086,1.004999469,0.014648664,0.121031664,0.012288904,,97,0,97,0,,0,191,0.025,0.97994,,"phosphate ABC transporter, permease protein",TRANSPORT,NO-PHENOTYPE,FALSE
752,SP_2087,1.019,0.01,0.1,0.014,,52,0,52,0,,SP_2087,1.004535132,0.016425325,0.128161323,0.017440547,,54,0,54,0,,0.014,104,0.644,0.52117,,"phosphate ABC transporter, ATP-binding protein",TRANSPORT,NO-PHENOTYPE,FALSE
650,SP_2088,1.01,0.006,0.078,0.012,,42,0,42,0,,SP_2088,1.037149939,0.013540982,0.116365727,0.017955621,,42,0,42,0,,-0.027,82,1.239,0.21882,,phosphate transport system regulatory protein PhoU,REGULATOR,VIVO,FALSE
425,SP_2089,1.016,0.004,0.066,0.012,,29,0,29,0,,SP_2089,1.045603186,0.010266993,0.10132617,0.018815797,,29,0,29,0,,-0.029,56,1.299,0.19912,,"transposase, IS1380-Spn1 related, truncation",,REMOVE,FALSE
440,SP_2090,0.99,0.005,0.071,0.014,,25,0,25,0,,SP_2090,1.018929158,0.003574596,0.059787927,0.011957585,,25,0,25,0,,-0.029,48,1.561,0.12516,,transcriptional regulator,REGULATOR,VIVO,FALSE
1016,SP_2091,0.1,0.1,X,X,gpsA,,,,,,SP_2091,0.1,0.1,X,X,gpsA,,,,,,,,,,,glycerol-3-phosphate dehydrogenase (NAD(P)+),CELL WALL METABOLISM,ESSENTIAL,FALSE
899,SP_2092,0.1,0.1,X,X,,,,,,,SP_2092,0.1,0.1,X,X,,,,,,,,,,,,UTP-glucose-1-phosphate uridylyltransferase,CARBOHYDRATE METABOLISM,LIKELYESSENTIAL,FALSE
968,SP_2093,0.998,0.009,0.097,0.011,,81,0,81,0,,SP_2093,1.048546926,0.011036556,0.105055015,0.011531286,,83,0,83,0,,-0.05,162,3.172,0.00181,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
677,SP_2094,1,0.002,0.047,0.009,,27,0,27,0,,SP_2094,0.996811939,0.009267648,0.096268625,0.01819306,,28,0,28,0,,0.003,53,0.159,0.87407,,conserved hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
539,SP_2095,0.993,0.002,0.048,0.01,,24,0,24,0,,SP_2095,0.994535067,0.007572714,0.087021341,0.017763157,,24,0,24,0,,-0.002,46,0.088,0.93049,,5-formyltetrahydrofolate cyclo-ligase family protein,VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,FALSE
1130,SP_2096,1.01,0.006,0.076,0.014,,28,0,28,0,,SP_2096,1.018207799,0.010399518,0.101978025,0.018936844,,29,0,29,0,,-0.009,55,0.362,0.71886,,"peptidase, M20/M25/M40 family",AMINO ACID METABOLSIM,NO-PHENOTYPE,FALSE
698,SP_2097,1.001,0.006,0.079,0.014,,30,0,30,0,,SP_2097,0.983417669,0.010645453,0.103176806,0.018837421,,30,0,30,0,,0.018,58,0.756,0.45275,,"putative 2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase",AMINO ACID METABOLSIM,NO-PHENOTYPE,FALSE
911,SP_2098,1.007,0.006,0.078,0.011,,55,0,55,0,,SP_2098,1.061162703,0.017142364,0.130928852,0.017654443,,55,0,55,0,,-0.054,108,2.636,0.00963,,membrane protein,UNKNOWN,VIVO,FALSE
2465,SP_2099,1.001,0.005,0.07,0.005,,182,0,182,0,,SP_2099,1.080940853,0.014224205,0.11926527,0.008889508,,180,0,180,0,,-0.08,360,7.781,0,,penicillin-binding protein 1B,CELL WALL METABOLISM,PHENOTYPED,FALSE
1256,SP_2100,0.1,0.1,X,X,,,,,,,SP_2100,0.1,0.1,X,X,,,,,,,,,,,,tyrosyl-tRNA synthetase,AMINO ACID METABOLSIM,ESSENTIAL,FALSE
2063,SP_2101,1.008,0.005,0.067,0.005,,158,0,158,0,,SP_2101,1.050679256,0.013833958,0.117617849,0.009357174,,158,0,158,0,,-0.043,314,3.989,0.00008,,"cation-transporting ATPase, EI-E2 family",TRANSPORT,PHENOTYPED,FALSE
311,SP_2102,0.996,0.003,0.059,0.011,,30,0,30,0,,SP_2102,1.033320597,0.005276431,0.072639043,0.013262014,,30,0,30,0,,-0.038,58,2.204,0.03153,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
848,SP_2103,1.023,0.002,0.048,0.009,,28,0,28,0,,SP_2103,1.01826307,0.006611308,0.081309948,0.015098878,,29,0,29,0,,0.005,55,0.26,0.79551,,rRNA (guanine-N1-)-methyltransferase,TRANSCRIPTION AND TRANSLATION,NO-PHENOTYPE,FALSE
206,SP_2104,0.992,0.006,0.076,0.015,,27,0,27,0,,SP_2104,0.980097014,0.009877992,0.099388089,0.019127247,,27,0,27,0,,0.012,52,0.481,0.6323,,hypothetical protein,UNKNOWN,VIVO,FALSE
572,SP_2105,1.01,0.005,0.067,0.008,,65,0,65,0,,SP_2105,1.032677635,0.011487172,0.107178223,0.013093904,,67,0,67,0,,-0.022,130,1.437,0.15312,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
2258,SP_2106,0.987,0.005,0.072,0.008,,86,0,86,0,,SP_2106,0.974291145,0.009362893,0.096762044,0.01043412,,86,0,86,0,,0.012,170,0.953,0.34181,,glycogen phosphorylase family protein,CARBOHYDRATE METABOLISM,PHENOTYPED,FALSE
1271,SP_2108,1.021,0.009,0.095,0.01,,89,0,89,0,,SP_2108,1.060927568,0.01713462,0.130899274,0.014033875,,87,0,87,0,,-0.04,174,2.319,0.02156,,"maltose/maltodextrin ABC transporter, maltose/maltodextrin-binding protein",TRANSPORT,PHENOTYPED,FALSE
1307,SP_2109,1.007,0.007,0.086,0.009,,84,0,84,0,,SP_2109,1.001447589,0.01626186,0.127522,0.013593891,,88,0,88,0,,0.005,170,0.307,0.75906,,"maltodextrin ABC transporter, permease protein",TRANSPORT,PHENOTYPED,FALSE
842,SP_2110,1.009,0.004,0.059,0.007,,71,0,71,0,,SP_2110,1.020922342,0.013762392,0.117313224,0.013825496,,72,0,72,0,,-0.012,141,0.767,0.44466,,"maltodextrin ABC transporter, permease protein",TRANSPORT,PHENOTYPED,FALSE
800,SP_2111,0.994,0.004,0.067,0.009,,52,0,52,0,,SP_2111,1.051687633,0.013942208,0.118077126,0.016374351,,52,0,52,0,,-0.058,102,3.069,0.00275,,malA protein,CARBOHYDRATE METABOLISM,NO-PHENOTYPE,FALSE
986,SP_2112,0.995,0.006,0.08,0.011,,49,0,49,0,,SP_2112,1.064409738,0.013275096,0.115217603,0.016133691,,51,0,51,0,,-0.069,98,3.506,0.00069,,maltose operon transcriptional repressor,REGULATOR,PHENOTYPED,FALSE
941,SP_2113,0.987,0.007,0.084,0.019,,19,0,19,0,,SP_2113,0.935909008,0.029646544,0.172181719,0.039501195,,19,0,19,0,,0.051,36,1.157,0.25494,,conserved hypothetical protein,UNKNOWN,VIVO,FALSE
1763,SP_2114,0.1,0.1,X,X,aspS,,,,,,SP_2114,0.1,0.1,X,X,aspS,,,,,,,,,,,aspartyl-tRNA synthetase,AMINO ACID METABOLSIM,LIKELYESSENTIAL,FALSE
230,SP_2115,1,0.004,0.066,0.02,,11,0,11,0,,SP_2115,0.937522151,0.006592423,0.081193737,0.024480833,,11,0,11,0,,0.062,20,1.975,0.06227,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
641,SP_2116,0.998,0.004,0.065,0.01,,40,0,40,0,,SP_2116,1.026616124,0.010666158,0.103277092,0.016329542,,40,0,40,0,,-0.028,78,1.472,0.14516,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,FALSE
680,SP_2117,0.977,0.005,0.073,0.009,,69,0,69,0,,SP_2117,1.007709065,0.013647846,0.116823997,0.013963138,,70,1,69,0,,-0.031,137,1.888,0.06117,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
200,SP_2118,0.989,0.004,0.063,0.015,,19,0,19,0,,SP_2118,1.028423106,0.009281384,0.09633994,0.021023098,,21,0,21,0,,-0.039,38,1.539,0.13203,,hypothetical protein,UNKNOWN,VIVO,FALSE
215,SP_2119,0.961,0.01,0.101,0.036,,8,0,8,0,,SP_2119,1.076295299,0.017811387,0.133459308,0.047184991,,8,0,8,0,,-0.115,14,1.952,0.07125,,putative transcriptional regulator,REGULATOR,NO-PHENOTYPE,FALSE
467,SP_2120,0.994,0.012,0.11,0.015,,51,0,51,0,,SP_2120,1.020003646,0.027586677,0.166092376,0.023032868,,52,0,52,0,,-0.026,101,0.927,0.3562,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
1289,SP_2121,0.907,0.004,0.064,0.045,hisS,2,0,2,0,,SP_2121,0.77759392,0.000137337,0.011719078,0.00828664,hisS,2,0,2,0,,0.129,2,2.807,0.10693,,histidyl-tRNA synthetase,AMINO ACID METABOLSIM,ESSENTIAL,FALSE
1247,SP_2122,1.006,0.004,0.065,0.008,,74,0,74,0,,SP_2122,1.03702363,0.016253593,0.12748958,0.014624058,,76,1,75,0,,-0.031,148,1.854,0.06568,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
850,SP_2123,1.004,0.006,0.08,0.008,,89,0,89,0,,SP_2123,1.042465174,0.013371888,0.11563688,0.012257485,,89,0,89,0,,-0.038,176,2.578,0.01076,,"transcriptional regulator, authentic frameshift",REGULATOR,NO-PHENOTYPE,FALSE
134,SP_2124,1.017,0.017,0.132,0.059,,5,0,5,0,,SP_2124,1.095452273,0.023067525,0.151879968,0.067922786,,5,0,5,0,,-0.079,8,0.874,0.40757,,hypothetical protein,UNKNOWN,VIVO,FALSE
341,SP_2125,1.031,0.006,0.075,0.028,,7,0,7,0,,SP_2125,1.132557501,0.011365538,0.106609275,0.043523054,,6,0,6,0,,-0.101,11,1.951,0.07699,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
1703,SP_2126,1.027,0.008,0.087,0.009,,89,0,89,0,,SP_2126,1.071670822,0.02247084,0.14990277,0.015544193,,93,0,93,0,,-0.045,180,2.484,0.0139,,dihydroxy-acid dehydratase,AMINO ACID METABOLSIM,NO-PHENOTYPE,FALSE
932,SP_2127,1.012,0.005,0.067,0.009,,53,0,53,0,,SP_2127,1.036866274,0.016988749,0.130340896,0.017903699,,53,0,53,0,,-0.025,104,1.248,0.21494,,"transketolase, C-terminal subunit",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,FALSE
857,SP_2128,1.019,0.004,0.063,0.006,,98,0,98,0,,SP_2128,1.058873146,0.011294642,0.106276254,0.010735523,,98,0,98,0,,-0.04,194,3.189,0.00167,,"transketolase, N-terminal subunit",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,FALSE
1346,SP_2129,1.009,0.006,0.078,0.006,ulaA,179,1,178,0,,SP_2129,1.020104187,0.009610055,0.098030887,0.007327172,ulaA,179,0,179,0,,-0.011,356,1.184,0.23707,,"putative PTS system, IIC component",TRANSPORT,NO-PHENOTYPE,FALSE
