Gene,Tag1,Tag2,Tag3,Category1,Category2,Category3,No..of.Categories,SequenceDiameter,SequencePrevalence,Essential,ExpressionPlasticity,Location.Tag,Gene.Name,Gene.Description
SP_1634,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.009249506,371,FALSE,0.747163605,NA,,Hypothetical Protein
SP_0817,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,0.056142312,365,FALSE,1.047226381,Intracellular,,MutT/nudix family protein
SP_2021,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.264691223,371,FALSE,2.39722976,Intracellular,bglB,beta-glucosidase
SP_0265,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.264691223,371,FALSE,0.984101572,Intracellular,,glycosyl hydrolase
SP_2022,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.002789515,371,FALSE,2.926597457,Membrane,celB,"PTS system, cellobiose-specific IIC component"
SP_1892,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,7,FALSE,0.750581947,NA,,
SP_0823,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Amino acid metabolism,NA,2,0.005104918,368,FALSE,1.806160353,Membrane,hisM,"ABC-type amino acid transport system, permease component"
SP_0151,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.008079406,371,FALSE,1.478206953,Membrane,,ABC transporter ATP-binding protein
SP_0152,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.004267041,371,FALSE,1.565797964,Membrane,,ABC transporter permease
SP_0195,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,4.566756808,NA,,
SP_1644,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.005052924,371,FALSE,0.396804475,Intracellular,Dtd,Putative D-aminoacyl-tRNA deacylase
SP_1150,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,0.871672045,NA,,
SP_1238,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,0.002131465,370,FALSE,1.560381823,Intracellular,UvrB,Excinuclease ABC subunit B
SP_0831,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.006600201,371,FALSE,0.480714697,Intracellular,,purine nucleoside phosphorylase
SP_0029,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.601774367,368,FALSE,1.448222459,NA,,
SP_0030,CELLULAR PROCESSES,NA,NA,Cellular community,NA,NA,1,0.12469759,371,FALSE,0.508109193,Intracellular,ccs16,competence-induced protein Ccs16
SP_1481,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.12469759,371,FALSE,0.813742035,NA,,Hypothetical Protein
SP_0031,GENETIC INFORMATION PROCESSING,NA,NA,Mobile element/pseudogene,NA,NA,1,0.12469759,371,FALSE,0.95831697,Intracellular,,
SP_1480,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.12469759,371,FALSE,0.559102915,NA,,Hypothetical Protein
SP_0287,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.001469488,371,FALSE,1.060165174,Membrane,,xanthine/uracil permease
SP_0429,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.020176109,366,FALSE,0.838614823,NA,,
SP_1653,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.005168563,371,FALSE,0.657608938,Membrane,,"Putative ABC transporter, ATP-binding component"
SP_0564,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.005378371,370,FALSE,1.031322949,NA,,
SP_0477,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.232782675,371,FALSE,1.768917458,Intracellular,,PTS system lactose-specific transporter subunit IIA
SP_1184,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.232782675,371,FALSE,0.889153494,Intracellular,,6-phospho-beta-galactosidase 2 (EC 3.2.1.85)
SP_1249,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.006591482,371,FALSE,1.852851918,Intracellular,GuaC,GMP reductase
SP_1657,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,0.55893139,NA,,Hypothetical Protein
SP_1658,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.07495287,368,FALSE,0.532919408,NA,,Hypothetical Protein
SP_0570,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.005310765,144,FALSE,0.753414184,Intracellular,,"AAA domain, putative AbiEii toxin, Type IV TA system"
SP_1253,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.052312679,297,FALSE,0.657621767,NA,,Hypothetical Protein
SP_0707,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.005603819,370,FALSE,2.400202864,Membrane,ccmA,"ABC-type multidrug transport system, ATPase component"
SP_0753,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Amino acid metabolism,NA,2,0.003607119,371,FALSE,1.76586826,Intracellular,livF,"Branched-chain amino acid ABC transporter, ATP-binding protein"
SP_0174,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.604932687,371,FALSE,3.787688664,NA,,
SP_0183,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.604932687,371,FALSE,0.990187511,NA,,
SP_1258,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.441974134,369,FALSE,0.668547123,Intracellular,,2-isopropylmalate synthase
SP_0176,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.002913003,371,FALSE,1.163122065,Intracellular,ribAB,"3,4-dihydroxy-2-butanone 4-phosphate synthase"
SP_0048,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.007261431,371,FALSE,0.748337819,Intracellular,purN,phosphoribosylglycinamide formyltransferase
SP_1836,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.011416638,321,FALSE,0.753794109,NA,,
SP_1796,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.003641889,242,FALSE,1.577964657,Membrane,,
SP_0093,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,1.173941788,NA,,
SP_0582,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.015021342,371,FALSE,0.470954578,Membrane,,putative integral membrane protein (possible nuclease activity)
SP_1840,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.010890295,371,FALSE,0.530167521,Membrane,,
SP_2058,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.003071601,371,FALSE,0.735902692,Intracellular,tgt,queuine tRNA-ribosyltransferase
SP_1451,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.003899408,371,FALSE,0.38190403,NA,,Cof family protein
SP_1804,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,3.96E-05,371,FALSE,1.799384846,NA,,general stress protein 24
SP_1002,CELLULAR PROCESSES,NA,NA,Cellular community,NA,NA,1,0.004202865,371,FALSE,2.776201167,Cell Wall,,adhesion lipoprotein
SP_0059,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,1.995066552,NA,,
SP_0060,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.005010422,371,FALSE,2.636108169,Intracellular,GanA,Beta-galactosidase 3
SP_1808,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,NA,0.026722089,371,FALSE,0.553649335,NA,,type IV prepilin peptidase
SP_1936,GENETIC INFORMATION PROCESSING,CELLULAR PROCESSES,NA,Transcription,Cellular community,NA,2,0.015761348,346,FALSE,1.739767641,NA,,type II restriction-modification system regulatory protein
SP_0063,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.000309444,371,FALSE,2.368696423,Membrane,ManZ,PTS system transporter subunit IID
SP_1277,METABOLISM,METABOLISM,NA,Nucleotide metabolism,Amino acid metabolism,NA,2,0.003508163,371,FALSE,1.946386944,Intracellular,PyrB,Aspartate carbamoyltransferase
SP_0919,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.002334301,371,FALSE,0.970139638,Intracellular,,Carboxynorspermidine synthase
SP_0324,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.001294118,370,FALSE,1.430505484,Membrane,,PTS system transporter subunit IIC
SP_1728,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.025237694,371,FALSE,0.89734032,NA,,
SP_0524,CELLULAR PROCESSES,ENVIRONMENTAL INFORMATION PROCESSING,NA,Cellular community,Signal transduction,NA,2,0.338840983,371,FALSE,1.237485026,Membrane,blpT,"blpT protein, fusion"
SP_1281,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.338840983,371,FALSE,0.529518399,NA,,Hypothetical Protein
SP_2136,CELLULAR PROCESSES,NA,NA,Cellular community,NA,NA,1,0.343664607,356,FALSE,9.235134768,Cell Wall,pcpA,Choline binding protein PcpA
SP_0069,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.343664607,356,FALSE,6.303351284,Cell Wall,,Choline binding protein I
SP_2073,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.00309428,371,FALSE,0.415310518,Membrane,,
SP_0071,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.000334442,70,FALSE,1.037366449,Membrane,,
SP_0072,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,68,FALSE,1.562531348,NA,,
SP_1327,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.21744996,371,FALSE,2.648151434,Intracellular,,Hypothetical Protein
SP_1691,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.21744996,371,FALSE,0.697341149,NA,,Hypothetical Protein
SP_0074,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0,66,FALSE,0.832791954,Intracellular,,acetyltransferase
SP_0929,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.005370147,371,FALSE,0.240551487,Intracellular,rluD,Ribosomal large subunit pseudouridine synthase D
SP_1823,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.096177422,371,FALSE,1.117254725,Membrane,mgtC,Mg(2+)-transport-ATPase-associated protein MgtC
SP_1340,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.009735231,258,FALSE,0.792772838,NA,,Hypothetical Protein
SP_2127,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.009458734,371,FALSE,0.639923294,Intracellular,tktA2,"Transketolase, C-terminal subunit"
SP_1565,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.003707221,371,FALSE,0.401074938,NA,,Hypothetical Protein
SP_0123,CELLULAR PROCESSES,NA,NA,Cellular community,NA,NA,1,0,1,FALSE,1.649735495,Intracellular,ccs1, competence-induced protein Ccs1
SP_0082,CELLULAR PROCESSES,NA,NA,Structural proteins,NA,NA,1,0.088595845,368,FALSE,0.745755462,Cell Wall,,Cell wall surface anchor family protein
SP_0083,GENETIC INFORMATION PROCESSING,ENVIRONMENTAL INFORMATION PROCESSING,NA,Transcription,Signal transduction,NA,2,0.000777591,371,FALSE,0.381544818,Intracellular,,DNA-binding response regulator
SP_1830,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.012733605,209,FALSE,0.782627775,Intracellular,phoU,Putative phosphate transport system regulatory protein PhoU
SP_2130,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.000474947,371,FALSE,1.559169759,Membrane,,PTS system ascorbate-specific transporter subunit IIB
SP_1032,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.000334852,369,FALSE,0.422320584,Membrane,,iron-compound ABC transporter iron compound-binding protein
SP_0089,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.416391933,346,FALSE,1.07063791,NA,,
SP_0088,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.416391933,346,FALSE,0.803988433,NA,,
SP_1172,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,0.991854146,NA,,
SP_1795,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.018544396,371,FALSE,1.072621448,Intracellular,,sucrose-6-phosphate hydrolase
SP_0989,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.004359133,371,FALSE,0.327349072,Intracellular,,MutT/nudix family protein
SP_1393,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.008365722,370,FALSE,2.078422886,Intracellular,,"Putative transcriptional regulator, GntR family"
SP_1039,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.00951421,331,FALSE,2.243078584,NA,,
SP_0096,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.063608538,369,FALSE,1.776011623,NA,,
SP_0496,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.018456921,370,FALSE,0.419765081,Membrane,,Na/Pi cotransporter II-like protein
SP_0586,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.009468836,371,FALSE,0.59021143,Intracellular,,"5,10-methylenetetrahydrofolate reductase"
SP_0099,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.028000646,371,FALSE,1.687173476,NA,,
SP_1718,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,0.600213496,NA,,
SP_1587,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.033758652,370,FALSE,0.44688818,Membrane,,Oxalate:formate antiporter
SP_0912,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.003684531,371,FALSE,1.700602669,Membrane,,"ABC transporter, ATP-binding protein"
SP_0636,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.062878878,371,FALSE,0.485455428,Membrane,,ABC transporter ATPase
SP_0371,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.00304184,371,FALSE,0.969853163,NA,,
SP_0772,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.011543717,369,FALSE,0.853411051,NA,,hypothetical protein
SP_0595,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.134070212,366,FALSE,0.686499777,NA,,
SP_0596,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.134070212,366,FALSE,0.79054243,NA,,
SP_1057,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.190352554,116,FALSE,0.136924685,Intracellular,, transcriptional regulator PlcR
SP_0163,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.190352554,116,FALSE,0.643645293,Intracellular,,transcriptional regulator PlcR
SP_1681,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0,371,FALSE,1.221766276,Membrane,,"Putative sugar ABC transporter, permease component"
SP_2116,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.013397431,371,FALSE,0.602332864,Membrane,,
SP_1464,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.005937645,370,FALSE,0.436511383,Intracellular,,Acetyltransferase
SP_0781,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.011511478,371,FALSE,0.579311293,NA,,hypothetical protein
SP_1602,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.006855998,371,FALSE,0.449244726,Intracellular,PhnA,Putative PhnA protein
SP_0243,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Cofactor and vitamin metabolism,NA,2,0.511305815,370,FALSE,1.547979181,Membrane,,iron ABC transporter substrate-binding protein
SP_1336,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.370047924,136,FALSE,0.645587459,Intracellular,,Putative type II DNA modification methyltransferase
SP_1948,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.00095748,62,FALSE,3.043443591,NA,,
SP_2169,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.003679237,371,FALSE,1.661591928,Membrane,AdcA,"ABC zinc transporter, ATP-binding component"
SP_0119,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.032942577,371,FALSE,0.575713509,Intracellular,,MutT/Nudix family protein
SP_0699,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,3.114489357,NA,,hypothetical protein
SP_1824,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0,371,FALSE,1.108237771,Membrane,,
SP_1611,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,1.878051064,NA,,Hypothetical Protein
SP_0979,METABOLISM,GENETIC INFORMATION PROCESSING,NA,Amino acid metabolism,"Folding, sorting, degradation",NA,2,0.005223092,371,FALSE,0.546459258,Intracellular,pepF,Oligoendopeptidase F
SP_0124,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.025113342,333,FALSE,1.385593278,NA,,
SP_0126,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,0.796954662,NA,,
SP_0906,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.148434116,370,FALSE,0.635228312,NA,,hypothetical protein
SP_1109,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.148434116,370,FALSE,1.010032478,NA,,
SP_1216,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,2.160946593,NA,,Hypothetical Protein
SP_1791,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,0.12457114,24,FALSE,0.863580698,NA,,
SP_1588,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.005036178,371,FALSE,0.608335126,Intracellular,,Pyridine nucleotide-disulfide oxidoreductase
SP_1805,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.181822343,371,FALSE,0.941930647,NA,,
SP_1531,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.181822343,371,FALSE,3.48278314,NA,,Hypothetical Protein
SP_0535,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.07100646,312,FALSE,1.022611035,NA,,
SP_1579,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,0.717666158,NA,,Hypothetical Protein
SP_2235,CELLULAR PROCESSES,ENVIRONMENTAL INFORMATION PROCESSING,GENETIC INFORMATION PROCESSING,Cellular community,Signal transduction,Transcription,3,0.004748139,356,FALSE,2.393350228,Intracellular,comE,Response regulator of the competence regulon ComE
SP_1449,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.008710317,371,FALSE,0.597926598,Intracellular,CppA,C3-degrading proteinase
SP_2237,CELLULAR PROCESSES,NA,NA,Cellular community,NA,NA,1,0.065977273,369,FALSE,0.878135689,Extracellular,comC,Competence-stimulating peptide (CSP) precursor ComC
SP_1816,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.01053578,371,FALSE,0.853460053,Intracellular,trpG,anthranilate synthase component II
SP_0270,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,0.500544993,NA,,
SP_1585,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,3.910925467,NA,,Hypothetical Protein
SP_0726,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.004826169,371,FALSE,0.950370318,Intracellular,thiD,bifunctional hydroxy-methylpyrimidine kinase/ hydroxy-phosphomethylpyrimidine kinase
SP_1406,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.010648846,371,FALSE,0.513860597,Membrane,,Hypothetical Protein
SP_1547,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.009953981,371,FALSE,0.354832491,NA,,Hypothetical Protein
SP_1894,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.00650308,371,FALSE,0.687999278,Intracellular,gtfA,sucrose phosphorylase
SP_1146,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,20,FALSE,3.626385342,NA,,
SP_1276,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.000124973,371,FALSE,1.662805894,Intracellular,CarA,"Carbamoyl-phosphate synthase, small subunit"
SP_1523,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.00736529,370,FALSE,0.375245841,Intracellular,,Snf2 family protein
SP_1899,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.007428133,371,FALSE,0.466752737,Intracellular,,
SP_0981,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.000954504,368,FALSE,0.600294573,Intracellular,prsA,"Putative parvulin type peptidyl-prolyl isomerase, similarity with PrsA foldase"
SP_0603,GENETIC INFORMATION PROCESSING,ENVIRONMENTAL INFORMATION PROCESSING,NA,Transcription,Signal transduction,NA,2,0.267007255,371,FALSE,0.349773534,Intracellular,vncR,DNA-binding response regulator
SP_2193,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Signal transduction,NA,NA,1,0.267007255,371,FALSE,0.487658476,Intracellular,,
SP_1946,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.026361905,369,FALSE,0.67630844,Intracellular,plcR,transcriptional regulator PlcR
SP_0560,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,0.814822698,NA,,
SP_1989,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.162156907,368,FALSE,0.335230932,Intracellular,,transcriptional regulator PlcR
SP_1158,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,1.184509032,NA,,
SP_0786,ENVIRONMENTAL INFORMATION PROCESSING,CELLULAR PROCESSES,NA,Membrane transport,Antibiotic response/sensing,NA,2,0.001476979,371,FALSE,0.960171193,Intracellular,,"ABC-type transport system, ATPase component"
SP_1391,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.213142941,365,FALSE,0.437086925,Membrane,,Hypothetical Protein
SP_1384,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.008151483,371,FALSE,0.476889176,NA,,Conserved Hypothetical Protein
SP_0731,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.004705078,368,FALSE,1.293298703,NA,,hypothetical protein
SP_1446,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.005911629,371,FALSE,0.394343611,Intracellular,,"Transcriptional regulator, GntR family"
SP_1912,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.014999263,371,FALSE,0.687256444,NA,,
SP_0601,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.000435534,371,FALSE,0.707953244,Membrane,vex3,"ABC-type antimicrobial peptide transport system, permease component"
SP_1295,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.012434073,371,FALSE,0.57881049,Membrane,CrcB2,Camphor resistance protein
SP_1556,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,0.710778211,NA,,Hypothetical Protein
SP_1793,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.10726912,48,FALSE,0.677827321,NA,,
SP_1124,METABOLISM,METABOLISM,NA,Cell wall metabolism,Carbohydrate metabolism,NA,2,0.002906396,371,FALSE,2.489889274,Cell Wall,glgA,
SP_1860,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.011438105,371,FALSE,0.415914071,Membrane,proWX,Choline transporter
SP_0246,GENETIC INFORMATION PROCESSING,METABOLISM,NA,Transcription,Carbohydrate metabolism,NA,2,0.005798695,371,FALSE,1.207087104,Intracellular,DeoR,DeoR family transcriptional regulator
SP_2234,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.006932947,371,FALSE,0.631901073,Intracellular,,"DNA-binding transcriptional regulator, tetR/AcrR family"
SP_1038,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.03827394,318,FALSE,0.988306812,NA,,
SP_0659,METABOLISM,METABOLISM,NA,Cofactor and vitamin metabolism,Various metabolism,NA,2,0.001719881,371,FALSE,0.7107416,Intracellular,,thioredoxin
SP_0747,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,1.610690616,NA,,hypothetical protein
SP_1612,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.289415802,161,FALSE,1.025737892,NA,,Hypothetical Protein
SP_0751,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Amino acid metabolism,NA,2,0.002038609,371,FALSE,1.801883615,Membrane,livM,Branched-chain amino acid transport system permease protein LivM
SP_0752,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Amino acid metabolism,NA,2,0.002926292,371,FALSE,2.048353128,Intracellular,livG,branched-chain amino acid ABC transporter ATP-binding protein
SP_2240,CELLULAR PROCESSES,GENETIC INFORMATION PROCESSING,NA,Cell division,Replication,NA,2,0.005406669,371,FALSE,2.07252402,Intracellular,,Chromosome segregation protein Spo0J 
SP_0668,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.00356328,371,FALSE,0.935729518,Intracellular,gki,glucokinase
SP_0471,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.01066814,369,FALSE,1.375519771,Intracellular,,
SP_0770,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.001974432,371,FALSE,0.504748192,Intracellular,uup,ABC transporter
SP_1834,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.012190183,316,FALSE,1.995276262,NA,,
SP_1995,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.034341057,306,FALSE,0.668552303,NA,,
SP_0661,GENETIC INFORMATION PROCESSING,ENVIRONMENTAL INFORMATION PROCESSING,NA,Transcription,Signal transduction,NA,2,0.001139558,371,FALSE,0.554334387,Intracellular,yesN,Two-component response regulator
SP_1911,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.008169094,371,FALSE,0.302663222,NA,,Thioredoxin
